date,slot_number,session,direction,decision_idx,flag_ordinal,entry_time,entry_symbol,entry_price,entry_bar_idx,exit_time,exit_price,exit_reason,net_pct,peak_net_pct,entry_chop,chop_score,tq,lock_fired,hold_bars,w1a,h50_held,ignored_flags,regime_hold,regime_eligible,hold_minutes,mode,mode_reason,h50_hold_at,relax,legs,runner_used,mae_net_pct,tp1_hit,trend_at_entry,e_close,e_ema20,e_ema50,e_slope,ax_mode,ax_at,ax_net,pp_armed,pp_fired,pp_arm_at,pp_arm_idx,pp_flip_at,pp_fire_at,pp_fire_idx,pp_peak,pp_give,peak_at
20260804,3,AFTERNOON,DOWN_BLUE,6309,6,2026-08-04T13:00:00+09:00,0197X0,10145.0,6310,2026-08-04T13:18:00+09:00,10255.0,TIME_WINDOW_PROFIT_LOCK_STOP,0.99379,2.12686052242484,False,2,,False,5,1.04,False,0,False,True,18.0,,,,,"[('2026-08-04T13:18:00+09:00', 10255.0, 1.0, 'TIME_WINDOW_PROFIT_LOCK_STOP', 0.9938)]",False,-0.18846722523410547,False,True,1519000.0,1524766.9841270463,1531047.057743475,-491.7166425907053,,,,False,False,,,,,,,,2026-08-04T13:13:00+09:00
20260805,1,MORNING,DOWN_BLUE,6370,1,2026-08-05T09:45:00+09:00,0197X0,8115.0,6371,2026-08-05T10:03:00+09:00,8530.0,TIME_WINDOW_TP2_FULL,4.65215,5.0216882316697475,False,2,,False,5,1.0,False,0,False,True,18.0,,,,,"[('2026-08-05T10:03:00+09:00', 8530.0, 0.8, 'TIME_WINDOW_TP2_FULL', 5.0217)]",False,-0.2133086876155268,True,False,1686000.0,1657486.2974877893,1604120.107001988,3342.0364488984924,,,,False,False,,,,,,,,2026-08-05T10:03:00+09:00
20260805,2,AFTERNOON,UP_RED,6395,2,2026-08-05T11:00:00+09:00,0193T0,10595.0,6396,2026-08-05T11:09:00+09:00,10380.0,TIME_WINDOW_STOP_LOSS,-2.118358,0.05153374233128834,False,1,,False,2,1.0,False,0,False,True,9.0,,,,,"[('2026-08-05T11:09:00+09:00', 10380.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -2.1184)]",False,-2.1183577159037283,False,True,1682000.0,1669907.8031550595,1645336.136486111,1496.4842250568327,,,,False,False,,,,,,,,2026-08-05T11:01:00+09:00
20260805,3,AFTERNOON,UP_RED,6450,6,2026-08-05T13:45:00+09:00,0193T0,10650.0,6451,2026-08-05T14:30:00+09:00,10500.0,TIME_WINDOW_STOP_LOSS,-1.497746,0.09765258215962441,False,2,,False,14,1.0,True,0,False,True,45.0,,,2026-08-05T14:24:00+09:00,,"[('2026-08-05T14:30:00+09:00', 10500.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.4977)]",False,-1.4977464788732393,False,True,1694000.0,1682587.1703433758,1675517.845321532,754.3736603455618,,,,False,False,,,,,,,,2026-08-05T14:02:00+09:00
20260806,1,MORNING,DOWN_BLUE,6483,1,2026-08-06T09:06:00+09:00,0197X0,9080.0,6484,2026-08-06T10:00:00+09:00,9840.0,TIME_WINDOW_TP2_FULL,8.276211,8.276211453744493,False,0,,False,17,1.0,False,0,False,True,54.0,,,,,"[('2026-08-06T10:00:00+09:00', 9840.0, 1.0, 'TIME_WINDOW_TP2_FULL', 8.2762)]",False,-0.2,True,True,1601000.0,1669752.1529065385,1676798.5201587412,-3093.81714933645,,,,True,False,2026-08-06T09:36:00+09:00,6493.0,,,,,,2026-08-06T10:00:00+09:00
20260806,2,AFTERNOON,DOWN_BLUE,6544,3,2026-08-06T12:09:00+09:00,0197X0,9785.0,6545,2026-08-06T14:03:00+09:00,9830.0,TIME_WINDOW_PROFIT_LOCK_STOP,0.36975,2.4127746550843128,False,1,,False,37,1.0,True,0,False,True,114.0,,,2026-08-06T13:27:00+09:00,,"[('2026-08-06T14:03:00+09:00', 9830.0, 1.0, 'TIME_WINDOW_PROFIT_LOCK_STOP', 0.3697)]",False,-0.19223300970873786,False,True,1523000.0,1530516.5345273712,1543485.686705375,-836.1504777704831,,,,False,False,,,,,,,,2026-08-06T13:43:00+09:00
20260806,3,AFTERNOON,DOWN_BLUE,6594,7,2026-08-06T14:39:00+09:00,0197X0,9950.0,6595,2026-08-06T15:00:00+09:00,10040.0,FORCED_LIQUIDATION,0.81407,0.914572864321608,False,2,,False,6,1.0,False,0,False,True,21.0,,,,,"[('2026-08-06T15:00:00+09:00', 10040.0, 1.0, 'FORCED_LIQUIDATION', 0.8141)]",False,-0.391356783919598,False,True,1504000.0,1511552.1756510898,1516122.4867503403,-494.79537756508216,,,,False,False,,,,,,,,2026-08-06T14:51:00+09:00
20260807,1,MORNING,UP_RED,6609,1,2026-08-07T09:06:00+09:00,0193T0,8590.0,6610,2026-08-07T09:12:00+09:00,8450.0,TIME_WINDOW_STOP_LOSS,-1.719092,0.0,False,0,,False,1,1.0,False,0,False,True,6.0,,,,,"[('2026-08-07T09:12:00+09:00', 8450.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.7191)]",False,-2.0098952270081494,False,False,1533500.0,1504718.8305531694,1509644.0672249596,973.7115418384783,,,,False,False,,,,,,,,
20260807,2,MORNING,DOWN_BLUE,6615,2,2026-08-07T09:24:00+09:00,0197X0,10225.0,6616,2026-08-07T09:54:00+09:00,10335.0,TIME_WINDOW_TRAILING_STOP,0.98533,3.6247432762836187,True,3,,False,9,0.96,False,0,False,True,30.0,,,,,"[('2026-08-07T09:54:00+09:00', 10335.0, 1.0, 'TIME_WINDOW_TRAILING_STOP', 0.9853)]",False,-0.627677261613692,True,True,1489000.0,1504026.4884623098,1508581.3971054645,-799.2406981822569,,,,False,False,,,,,,,,2026-08-07T09:40:00+09:00
20260807,3,MORNING,DOWN_BLUE,6632,4,2026-08-07T10:15:00+09:00,0197X0,10700.0,6633,2026-08-07T10:57:00+09:00,10955.0,OPPOSITE_SIGNAL,2.29215,3.88018691588785,False,2,5.0,False,13,1.04,False,0,False,True,42.0,,,,,"[('2026-08-07T10:57:00+09:00', 10955.0, 1.0, 'OPPOSITE_SIGNAL', 2.2921)]",False,0.0,True,True,1450000.0,1473713.5216089366,1488819.169738596,-1584.4559076977894,,,,False,False,,,,,,,,2026-08-07T10:39:00+09:00
20260810,1,MORNING,DOWN_BLUE,6748,1,2026-08-10T09:45:00+09:00,0197X0,10770.0,6749,2026-08-10T10:24:00+09:00,10610.0,TIME_WINDOW_STOP_LOSS,-1.57493,1.2556174558960072,True,3,,False,12,0.8,False,0,False,True,39.0,,,,,"[('2026-08-10T10:24:00+09:00', 10610.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.5749)]",False,-1.8998142989786446,False,False,1434000.0,1447567.3598700126,1437880.1783398758,-158.37462611752562,,,,False,False,,,,,,,,2026-08-10T10:07:00+09:00
20260810,2,MORNING,UP_RED,6771,2,2026-08-10T10:54:00+09:00,0193T0,7715.0,6772,2026-08-10T11:00:00+09:00,7565.0,TIME_WINDOW_STOP_LOSS,-2.033312,0.0,False,1,,False,1,1.2,False,0,False,True,6.0,,,,,"[('2026-08-10T11:00:00+09:00', 7565.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -2.0333)]",False,-2.033311730395334,False,True,1452000.0,1442589.0833991575,1440005.915677057,489.55446216091514,,,,False,False,,,,,,,,
20260810,3,AFTERNOON,DOWN_BLUE,6776,3,2026-08-10T11:09:00+09:00,0197X0,10720.0,6777,2026-08-10T11:39:00+09:00,10775.0,EARLY_TAKE_PROFIT,0.422761,1.821455223880597,True,3,,True,9,0.96,False,0,False,True,30.0,,,,,"[('2026-08-10T11:39:00+09:00', 10775.0, 1.0, 'EARLY_TAKE_PROFIT', 0.4228)]",False,-1.0223880597014925,False,False,1440000.0,1442327.395628945,1440404.3682134724,-16.5048250395339,,,,False,False,,,,,,,,2026-08-10T11:33:00+09:00
20260811,1,MORNING,DOWN_BLUE,6861,1,2026-08-11T09:06:00+09:00,0197X0,11450.0,6862,2026-08-11T09:54:00+09:00,11520.0,OPPOSITE_SIGNAL,0.521048,2.441572052401747,False,0,,False,15,1.0,False,0,False,True,48.0,,,,,"[('2026-08-11T09:54:00+09:00', 11520.0, 1.0, 'OPPOSITE_SIGNAL', 0.521)]",False,-1.574061135371179,False,True,1398000.0,1413288.529673329,1419366.1061597273,-872.0859657030087,,,,False,False,,,,,,,,2026-08-11T09:24:00+09:00
20260811,2,MORNING,UP_RED,6877,2,2026-08-11T09:54:00+09:00,0193T0,7055.0,6878,2026-08-11T10:03:00+09:00,6910.0,TIME_WINDOW_STOP_LOSS,-2.144437,0.47682494684620835,False,2,,False,2,1.0,False,0,False,True,9.0,,,,,"[('2026-08-11T10:03:00+09:00', 6910.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -2.1444)]",False,-2.1444365698086463,False,False,1390000.0,1392364.6233623787,1404422.7010074628,-588.6816737737972,,,,False,False,,,,,,,,2026-08-11T09:55:00+09:00
20260811,3,AFTERNOON,UP_RED,6916,4,2026-08-11T11:51:00+09:00,0193T0,7360.0,6917,2026-08-11T13:24:00+09:00,7525.0,SMALL_WHIPSAW_HOLD_EXIT,2.150815,3.5089673913043478,False,2,,False,30,1.0,True,0,False,True,93.0,,,2026-08-11T12:24:00+09:00,,"[('2026-08-11T13:24:00+09:00', 7525.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', 2.1508)]",False,-0.7010869565217391,False,True,1420000.0,1411580.733031189,1408497.0908386835,469.5064963803161,,,,False,False,,,,,,,,2026-08-11T12:54:00+09:00
20260812,1,MORNING,DOWN_BLUE,7001,1,2026-08-12T09:48:00+09:00,0197X0,10520.0,7002,2026-08-12T10:33:00+09:00,10435.0,OPPOSITE_SIGNAL,-0.897719,2.0002851711026617,False,2,,False,14,1.0,False,0,False,True,45.0,,,,,"[('2026-08-12T10:33:00+09:00', 10435.0, 1.0, 'OPPOSITE_SIGNAL', -0.8977)]",False,-1.2776615969581748,False,False,1450000.0,1453130.2753113478,1444836.874698208,210.73980823648162,,,,False,False,,,,,,,,2026-08-12T10:00:00+09:00
20260813,1,MORNING,DOWN_BLUE,7126,1,2026-08-13T09:45:00+09:00,0197X0,8610.0,7127,2026-08-13T09:51:00+09:00,8395.0,TIME_WINDOW_STOP_LOSS,-2.585947,0.0,True,3,,False,1,0.8,False,0,False,True,6.0,,,,,"[('2026-08-13T09:51:00+09:00', 8395.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -2.5859)]",False,-2.818234610917538,False,False,1599000.0,1586879.836108425,1553513.3708668547,1856.5971074753907,,,,False,False,,,,,,,,
20260813,2,AFTERNOON,UP_RED,7171,2,2026-08-13T12:00:00+09:00,0193T0,9475.0,7172,2026-08-13T13:15:00+09:00,9545.0,EARLY_TAKE_PROFIT,0.648443,1.7560949868073876,True,3,,True,24,0.96,True,0,False,True,75.0,,,2026-08-13T12:36:00+09:00,,"[('2026-08-13T13:15:00+09:00', 9545.0, 1.0, 'EARLY_TAKE_PROFIT', 0.6484)]",False,-0.8811609498680739,False,True,1618000.0,1611238.7444201128,1602032.2195617696,651.7461403359193,,,,False,False,,,,,,,,2026-08-13T13:10:00+09:00
20260813,3,AFTERNOON,DOWN_BLUE,7219,7,2026-08-13T14:24:00+09:00,0197X0,8465.0,7220,2026-08-13T15:00:00+09:00,8745.0,FORCED_LIQUIDATION,3.216302,2.7438865918487894,False,2,,False,11,1.2,False,0,False,True,36.0,,,,,"[('2026-08-13T15:00:00+09:00', 8745.0, 1.0, 'FORCED_LIQUIDATION', 3.2163)]",False,-0.38523331364441815,False,False,1605000.0,1613098.8143900218,1612978.1811463886,-325.64004679140635,,,,False,False,,,,,,,,2026-08-13T14:42:00+09:00
20260814,1,MORNING,DOWN_BLUE,7254,1,2026-08-14T09:51:00+09:00,0197X0,7770.0,7255,2026-08-14T10:25:00+09:00,8090.0,TIME_WINDOW_TP2_FULL,3.859279,4.026512226512226,False,2,,False,11,1.0,False,0,False,True,34.0,,,,,"[('2026-08-14T10:25:00+09:00', np.float64(8090.0), 0.8, 'TIME_WINDOW_TP2_FULL', 4.0265)]",False,0.0,True,False,1677000.0,1666214.403780161,1641910.3719559303,1432.2297160846647,,,,False,False,,,,,,,,2026-08-14T10:25:00+09:00
20260814,2,AFTERNOON,DOWN_BLUE,7319,5,2026-08-14T13:06:00+09:00,0197X0,8180.0,7320,2026-08-14T13:15:00+09:00,8080.0,TIME_WINDOW_STOP_LOSS,-1.31198,0.0,False,2,,False,2,1.0,False,0,False,True,9.0,,,,,"[('2026-08-14T13:15:00+09:00', 8080.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.312)]",False,-1.3119804400977995,False,True,1639000.0,1642337.8726104063,1643155.6652580877,-169.61899012583308,,,,False,False,,,,,,,,
20260814,3,AFTERNOON,DOWN_BLUE,7337,7,2026-08-14T14:00:00+09:00,0197X0,8060.0,7338,2026-08-14T14:21:00+09:00,8065.0,TIME_WINDOW_BREAKEVEN_STOP,-0.02804,1.770223325062035,False,2,,False,6,1.0,False,0,False,True,21.0,,,,,"[('2026-08-14T14:21:00+09:00', 8065.0, 1.0, 'TIME_WINDOW_BREAKEVEN_STOP', -0.028)]",False,-0.40012406947890816,False,False,1651000.0,1652489.6660943732,1648804.2648714057,89.62184198340401,,,,False,False,,,,,,,,2026-08-14T14:10:00+09:00
20260818,1,MORNING,UP_RED,7365,1,2026-08-18T09:06:00+09:00,0193T0,10960.0,7366,2026-08-18T09:57:00+09:00,11260.0,OPPOSITE_SIGNAL,2.645985,4.789233576642336,False,0,,False,16,1.0,False,0,False,True,51.0,,,,,"[('2026-08-18T09:57:00+09:00', 11260.0, 1.0, 'OPPOSITE_SIGNAL', 2.646)]",False,-0.9107664233576642,True,True,1747000.0,1664181.688551726,1654447.5044229934,3777.6528806942515,,,,False,False,,,,,,,,2026-08-18T09:38:00+09:00
20260818,2,MORNING,DOWN_BLUE,7382,2,2026-08-18T09:57:00+09:00,0197X0,6860.0,7383,2026-08-18T10:45:00+09:00,7145.0,TIME_WINDOW_TP2_FULL,3.873265,4.06268221574344,False,2,,False,15,1.0,False,0,False,True,48.0,,,,,"[('2026-08-18T10:45:00+09:00', 7145.0, 0.8, 'TIME_WINDOW_TP2_FULL', 4.0627)]",False,-1.0371720116618077,True,False,1769000.0,1753146.615696211,1711442.1026151248,2349.301934076706,,,,False,False,,,,,,,,2026-08-18T10:45:00+09:00
20260819,1,MORNING,DOWN_BLUE,7508,1,2026-08-19T09:09:00+09:00,0197X0,9280.0,7509,2026-08-19T09:30:00+09:00,9330.0,OPPOSITE_SIGNAL,0.448599,1.7949353448275862,False,0,,False,6,1.0,False,0,False,True,21.0,,,,,"[('2026-08-19T09:30:00+09:00', 9330.0, 1.0, 'OPPOSITE_SIGNAL', 0.4486)]",False,0.0,False,True,1523000.0,1563262.1842215876,1605968.3731689267,-3386.4642109766137,,,,False,False,,,,,,,,2026-08-19T09:16:00+09:00
20260819,2,MORNING,UP_RED,7515,2,2026-08-19T09:30:00+09:00,0193T0,8200.0,7516,2026-08-19T10:06:00+09:00,8640.0,TIME_WINDOW_TP2_FULL,4.82239,5.2734146341463415,False,2,,False,11,1.0,False,0,False,True,36.0,,,,,"[('2026-08-19T10:06:00+09:00', 8640.0, 0.8, 'TIME_WINDOW_TP2_FULL', 5.2734)]",False,-0.15097560975609756,True,False,1514000.0,1536695.3913694844,1582701.2866782513,-2804.134150132537,,,,False,False,,,,,,,,2026-08-19T10:06:00+09:00
20260819,3,AFTERNOON,DOWN_BLUE,7548,3,2026-08-19T11:09:00+09:00,0197X0,9210.0,7549,2026-08-19T12:54:00+09:00,9310.0,SMALL_WHIPSAW_HOLD_EXIT,0.995223,1.6464712269272528,False,1,,False,34,1.0,True,0,False,True,105.0,,,2026-08-19T11:54:00+09:00,,"[('2026-08-19T12:54:00+09:00', 9310.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', 0.9952)]",False,-0.5782844733984799,False,True,1528000.0,1537631.1896214136,1549427.4190595224,-874.5885330415331,,,,False,False,,,,,,,,2026-08-19T12:46:00+09:00
20260820,1,MORNING,UP_RED,7741,1,2026-08-20T09:24:00+09:00,0193T0,9370.0,7742,2026-08-20T10:24:00+09:00,9795.0,PP_EXIT,4.44365,6.47043756670224,True,3,,False,19,0.8,False,0,False,True,60.0,,,,,"[('2026-08-20T10:24:00+09:00', 9795.0, 1.0, 'PP_EXIT', 4.4436)]",False,-0.9434364994663821,True,False,1620000.0,1614292.625170616,1616364.964260145,148.36880570836365,,,,True,True,2026-08-20T10:00:00+09:00,7753.0,2026-08-20T10:24:00+09:00,2026-08-20T10:24:00+09:00,7761.0,6.4704,2.0268,2026-08-20T10:05:00+09:00
20260820,2,MORNING,UP_RED,7767,3,2026-08-20T10:42:00+09:00,0193T0,10080.0,7768,2026-08-20T11:15:00+09:00,10115.0,OPPOSITE_SIGNAL,0.257044,1.199107142857143,False,2,,False,10,1.0,False,0,False,True,33.0,,,,,"[('2026-08-20T11:15:00+09:00', 10115.0, 1.0, 'OPPOSITE_SIGNAL', 0.257)]",False,-0.6849206349206349,False,True,1684000.0,1661240.2645734213,1644317.3789230122,1619.698819468962,,,,False,False,,,,,,,,2026-08-20T11:07:00+09:00
20260820,3,AFTERNOON,UP_RED,7800,7,2026-08-20T12:21:00+09:00,0193T0,10100.0,7801,2026-08-20T13:39:00+09:00,10250.0,SMALL_WHIPSAW_HOLD_EXIT,1.394554,3.324356435643564,False,1,,False,25,1.0,True,0,False,True,78.0,,,2026-08-20T12:39:00+09:00,,"[('2026-08-20T13:39:00+09:00', 10250.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', 1.3946)]",False,-0.9310891089108911,False,True,1689000.0,1682157.2468000879,1673042.8108503623,651.3138428423554,,,,False,False,,,,,,,,2026-08-20T13:18:00+09:00
20260821,1,MORNING,UP_RED,7964,1,2026-08-21T09:09:00+09:00,0193T0,10180.0,7965,2026-08-21T09:51:00+09:00,11045.0,TIME_WINDOW_TP2_FULL,8.403143,8.403143418467584,False,0,,False,14,1.0,False,0,False,True,42.0,,,,,"[('2026-08-21T09:51:00+09:00', np.float64(11045.0), 1.0, 'TIME_WINDOW_TP2_FULL', 8.4031)]",False,0.0,True,True,1704000.0,1695769.3649111658,1694243.4869798264,398.22502123145387,,,,True,False,2026-08-21T09:45:00+09:00,7976.0,,,,,,2026-08-21T09:51:00+09:00
20260821,2,MORNING,DOWN_BLUE,7985,2,2026-08-21T10:12:00+09:00,0197X0,6575.0,7986,2026-08-21T10:18:00+09:00,6490.0,TIME_WINDOW_STOP_LOSS,-1.382205,0.0,True,3,,False,1,0.8,False,0,False,True,6.0,,,,,"[('2026-08-21T10:18:00+09:00', 6490.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.3822)]",False,-1.6862357414448672,False,False,1746000.0,1735911.2701791623,1718535.825927471,1120.9866968381684,,,,False,False,,,,,,,,
20260821,3,MORNING,UP_RED,7988,3,2026-08-21T10:21:00+09:00,0193T0,11045.0,7989,2026-08-21T10:33:00+09:00,10790.0,OPPOSITE_SIGNAL,-2.397737,0.0,False,2,5.0,False,3,1.0,False,0,False,True,12.0,,,,,"[('2026-08-21T10:33:00+09:00', 10790.0, 1.0, 'OPPOSITE_SIGNAL', -2.3977)]",False,-1.4474422815753734,False,True,1766000.0,1742771.5583801828,1723467.8470915488,1736.0062411613762,,,,False,False,,,,,,,,
20260824,1,MORNING,UP_RED,8208,1,2026-08-24T09:57:00+09:00,0193T0,10925.0,8209,2026-08-24T10:36:00+09:00,10695.0,TIME_WINDOW_STOP_LOSS,-2.194325,1.0078718535469107,False,2,,False,12,1.0,False,0,False,True,39.0,,,,,"[('2026-08-24T10:36:00+09:00', 10695.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -2.1943)]",False,-2.194324942791762,False,False,1757000.0,1752856.9324989095,1757351.754022775,-14.357307052006945,,,,False,False,,,,,,,,2026-08-24T10:16:00+09:00
20260824,2,MORNING,DOWN_BLUE,8222,2,2026-08-24T10:39:00+09:00,0197X0,6650.0,8223,2026-08-24T11:30:00+09:00,6880.0,PP_EXIT,3.367068,5.39624060150376,False,1,,False,16,1.2,False,0,False,True,51.0,,,,,"[('2026-08-24T11:30:00+09:00', 6880.0, 1.0, 'PP_EXIT', 3.3671)]",False,-0.09007518796992481,True,True,1742000.0,1754902.1481125148,1757180.8226233877,-619.625413199421,,,,True,True,2026-08-24T11:09:00+09:00,8232.0,2026-08-24T11:30:00+09:00,2026-08-24T11:30:00+09:00,8239.0,5.3962,2.0292,2026-08-24T11:08:00+09:00
20260825,1,MORNING,DOWN_BLUE,8346,1,2026-08-25T09:06:00+09:00,0197X0,8000.0,8347,2026-08-25T09:33:00+09:00,7980.0,OPPOSITE_SIGNAL,-0.339875,1.9091249999999997,False,0,,False,8,1.0,False,0,False,True,27.0,,,,,"[('2026-08-25T09:33:00+09:00', 7980.0, 1.0, 'OPPOSITE_SIGNAL', -0.3399)]",False,-1.277,False,True,1587000.0,1624408.5212969354,1648551.153364471,-2512.2919740600046,,,,False,False,,,,,,,,2026-08-25T09:17:00+09:00
20260825,2,MORNING,UP_RED,8355,2,2026-08-25T09:33:00+09:00,0193T0,8805.0,8356,2026-08-25T09:48:00+09:00,8785.0,EARLY_TAKE_PROFIT,-0.317093,1.5560477001703577,True,3,,True,4,0.8,False,0,False,True,15.0,,,,,"[('2026-08-25T09:48:00+09:00', 8785.0, 1.0, 'EARLY_TAKE_PROFIT', -0.3171)]",False,-0.8278250993753549,False,False,1583000.0,1597206.2954349692,1627242.3538873242,-1805.8103627481032,,,,False,False,,,,,,,,2026-08-25T09:46:00+09:00
20260825,3,AFTERNOON,UP_RED,8409,8,2026-08-25T12:15:00+09:00,0193T0,8985.0,8410,2026-08-25T13:04:00+09:00,9365.0,TIME_WINDOW_AFTERNOON_TP,4.13734,4.137340011129661,True,3,,False,16,0.8,True,0,False,True,49.0,,,2026-08-25T13:00:00+09:00,,"[('2026-08-25T13:04:00+09:00', np.float64(9365.0), 1.0, 'TIME_WINDOW_AFTERNOON_TP', 4.1373)]",False,-0.3125208681135225,False,False,1596000.0,1592505.6768869692,1595593.5203450862,16.59100632299669,,,,False,False,,,,,,,,2026-08-25T13:04:00+09:00
20260826,1,MORNING,UP_RED,8484,1,2026-08-26T09:24:00+09:00,0193T0,10235.0,8485,2026-08-26T09:30:00+09:00,10160.0,OPPOSITE_SIGNAL,-0.822472,0.0,False,1,,False,1,1.0,False,0,False,True,6.0,,,,,"[('2026-08-26T09:30:00+09:00', 10160.0, 1.0, 'OPPOSITE_SIGNAL', -0.8225)]",False,-1.1643380556912555,False,True,1710000.0,1697405.8610732495,1678997.2584754718,1265.4180214093067,,,,False,False,,,,,,,,
20260826,2,MORNING,DOWN_BLUE,8486,2,2026-08-26T09:30:00+09:00,0197X0,7005.0,8487,2026-08-26T10:12:00+09:00,7065.0,EARLY_TAKE_PROFIT,0.766167,2.6211277658815133,True,3,,True,13,0.8,False,0,False,True,42.0,,,,,"[('2026-08-26T10:12:00+09:00', 7065.0, 1.0, 'EARLY_TAKE_PROFIT', 0.7662)]",False,-0.018558172733761598,False,False,1692000.0,1696597.5416041792,1680072.4404458315,486.83916547638364,,,,False,False,,,,,,,,2026-08-26T09:54:00+09:00
20260826,3,MORNING,UP_RED,8503,3,2026-08-26T10:21:00+09:00,0193T0,10140.0,8504,2026-08-26T10:27:00+09:00,9965.0,TIME_WINDOW_STOP_LOSS,-1.81499,0.0,False,2,5.0,False,1,1.0,False,0,False,True,6.0,,,,,"[('2026-08-26T10:27:00+09:00', 9965.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.815)]",False,-1.814990138067061,False,True,1695000.0,1689522.1512062459,1683615.0921888815,464.6901147395838,,,,False,False,,,,,,,,
20260827,1,MORNING,DOWN_BLUE,8545,1,2026-08-27T09:36:00+09:00,0197X0,6620.0,8546,2026-08-27T10:06:00+09:00,6715.0,TIME_WINDOW_TRAILING_STOP,1.706767,3.8358006042296076,False,2,,False,9,1.0,False,0,False,True,30.0,,,,,"[('2026-08-27T10:06:00+09:00', 6715.0, 0.8, 'TIME_WINDOW_TRAILING_STOP', 1.3444)]",False,-0.3164652567975831,True,False,1745000.0,1743329.740780471,1719792.2594060665,1028.887371180812,,,,False,False,,,,,,,,2026-08-27T10:00:00+09:00
20260827,2,MORNING,UP_RED,8563,2,2026-08-27T10:30:00+09:00,0193T0,10585.0,8564,2026-08-27T11:51:00+09:00,10795.0,SMALL_WHIPSAW_HOLD_EXIT,1.893056,1.7985829003306566,False,2,,False,26,1.0,True,0,False,True,81.0,,,2026-08-27T10:51:00+09:00,,"[('2026-08-27T11:51:00+09:00', 10795.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', 1.8931)]",False,-0.9398205007085498,False,True,1738000.0,1730346.7007173079,1723702.8298485102,583.5579653671011,,,,False,False,,,,,,,,2026-08-27T11:40:00+09:00
20260827,3,AFTERNOON,DOWN_BLUE,8626,11,2026-08-27T13:39:00+09:00,0197X0,6685.0,8627,2026-08-27T15:00:00+09:00,6850.0,FORCED_LIQUIDATION,2.377113,2.6761406133133883,False,2,,False,26,1.0,True,0,False,True,81.0,,,2026-08-27T14:54:00+09:00,,"[('2026-08-27T15:00:00+09:00', 6850.0, 1.0, 'FORCED_LIQUIDATION', 2.3771)]",False,-0.3142857142857143,False,True,1736000.0,1741080.3182387091,1741451.6876262573,-222.51786229619756,,,,False,False,,,,,,,,2026-08-27T14:56:00+09:00
20260828,1,MORNING,DOWN_BLUE,8662,1,2026-08-28T09:09:00+09:00,0197X0,7070.0,8663,2026-08-28T09:18:00+09:00,6980.0,TIME_WINDOW_STOP_LOSS,-1.362518,0.0,False,0,,False,2,1.0,False,0,False,True,9.0,,,,,"[('2026-08-28T09:18:00+09:00', 6980.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.3625)]",False,-1.3625176803394625,False,True,1692000.0,1713452.403964005,1723137.3210167575,-1270.9110619083513,,,,False,False,,,,,,,,
20260828,2,MORNING,UP_RED,8668,2,2026-08-28T09:27:00+09:00,0193T0,10270.0,8669,2026-08-28T09:57:00+09:00,10325.0,EARLY_TAKE_PROFIT,0.445278,2.0025316455696203,True,3,,True,9,0.96,False,0,False,True,30.0,,,,,"[('2026-08-28T09:57:00+09:00', 10325.0, 1.0, 'EARLY_TAKE_PROFIT', 0.4453)]",False,0.0,False,False,1711000.0,1708694.3149504745,1718704.0522756155,-314.4511132903863,,,,False,False,,,,,,,,2026-08-28T09:49:00+09:00
20260828,3,MORNING,DOWN_BLUE,8684,3,2026-08-28T10:15:00+09:00,0197X0,6900.0,8685,2026-08-28T11:39:00+09:00,6985.0,SMALL_WHIPSAW_HOLD_EXIT,1.141304,1.141304347826087,False,2,5.0,False,27,1.04,True,0,False,True,84.0,,,2026-08-28T10:39:00+09:00,,"[('2026-08-28T11:39:00+09:00', 6985.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', 1.1413)]",False,-0.6694202898550724,False,True,1706000.0,1711848.8899776852,1716215.2042167042,-416.9471108857542,,,,False,False,,,,,,,,2026-08-28T11:35:00+09:00
20260831,1,MORNING,DOWN_BLUE,8803,1,2026-08-31T09:06:00+09:00,0197X0,7995.0,8804,2026-08-31T09:12:00+09:00,7810.0,TIME_WINDOW_STOP_LOSS,-2.402877,0.0,False,0,,False,1,1.0,False,0,False,True,6.0,,,,,"[('2026-08-31T09:12:00+09:00', 7810.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -2.4029)]",False,-2.4654158849280803,False,True,1582000.0,1617262.544109349,1642800.4902097832,-2481.652661623899,,,,False,False,,,,,,,,
