date,at,flag_at,direction,flag_ord,idx,flag_idx,approved,reason,base_approved,base_reason,tw2_cleared,slot,session,flat,held_symbol,forced,tq_score,tq_ok,teg_ok,entry_chop,chop_score,trend_ok,gap,gap_prev,gap_exp,gap_pct,e20_e50_pct,slope50,slope20,close_e20_pct,vwap_pct,vol_ratio,minute,approved_h50,reason_h50,solo_n,solo_net,solo_peak,solo_mae,solo_reason,solo_hold_min,solo_entry,solo_exit,solo_pp_fired,solo_h50_held
20260625,2026-06-25T09:51:00+09:00,2026-06-25T09:45:00+09:00,DOWN_BLUE,2,2821,2820,True,TIME_WINDOW_APPROVED,True,,True,2.0,MORNING,False,0193T0,,2,False,False,False,2,False,2356.480120270062,1119.2353789039335,1237.2447413661284,0.08122992486280806,-2.7321976936367713,-5474.956954073627,-5776.3568718316965,-1.8916025605792857,-0.6124340713996274,1.2923286351256564,09:51,True,TIME_WINDOW_APPROVED,1,-1.394695,0.0,-1.3946947368421054,TIME_WINDOW_STOP_LOSS,27.0,2026-06-25T09:51:00+09:00,2026-06-25T10:18:00+09:00,False,False
20260625,2026-06-25T13:39:00+09:00,2026-06-25T13:33:00+09:00,UP_RED,3,2897,2896,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,1766.3246216104744,47.75728141392756,1718.5673401965469,0.0638353676042817,-1.7738433823921125,-3227.4605433079414,-3156.8986231847666,-1.0838647242594595,-4.566566889872821,0.39191295691069794,13:39,False,TW2_REJECT_VWAP_VETO,1,4.053038,4.0530382293762575,-0.009577464788732394,TIME_WINDOW_AFTERNOON_TP,43.0,2026-06-25T13:39:00+09:00,2026-06-25T14:22:00+09:00,False,False
20260626,2026-06-26T09:06:00+09:00,2026-06-26T09:00:00+09:00,DOWN_BLUE,1,2933,2932,True,TIME_WINDOW_APPROVED,True,,True,1.0,MORNING,True,,,5,True,False,False,0,False,5364.653444085736,1877.4419689384522,3487.2114751472836,0.18876331611842845,-0.5449275462077452,566.2656131563708,3090.562987952493,1.033087557549231,0.1404850499764744,1.0841863660613877,09:06,True,TIME_WINDOW_APPROVED,1,8.144886,8.144886363636363,-0.008847402597402599,TIME_WINDOW_TP2_FULL,76.0,2026-06-26T09:06:00+09:00,2026-06-26T10:22:00+09:00,False,False
20260626,2026-06-26T11:57:00+09:00,2026-06-26T11:51:00+09:00,UP_RED,2,2990,2989,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,2,False,False,False,2,False,1757.1196189478324,518.8328162907055,1238.2868026571268,0.06719386688137026,-2.0914534347941545,-3098.4605245403945,-2233.765845407266,-0.8115019323659551,-3.894881178802423,0.8113827687018811,11:57,False,REJECT_LOW_QUALITY_SCORE,1,4.140387,4.140387212967132,0.0,TIME_WINDOW_AFTERNOON_TP,16.0,2026-06-26T11:57:00+09:00,2026-06-26T12:13:00+09:00,False,False
20260626,2026-06-26T13:42:00+09:00,2026-06-26T13:36:00+09:00,DOWN_BLUE,3,3025,3024,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,3575.285256623516,1645.1779373954487,1930.1073192280674,0.12531669318694413,-1.8833011664742982,-3271.7632692260668,-2781.8545070029795,-0.9263097727488135,-4.157893854715235,1.257087883792212,13:42,False,TW2_REJECT_VWAP_VETO,1,4.027243,4.027243066884177,0.0,TIME_WINDOW_AFTERNOON_TP,32.0,2026-06-26T13:42:00+09:00,2026-06-26T14:14:00+09:00,False,False
20260629,2026-06-29T09:36:00+09:00,2026-06-29T09:30:00+09:00,UP_RED,1,3070,3069,True,TIME_WINDOW_APPROVED,True,,True,1.0,MORNING,True,,,2,False,False,False,2,False,894.1890371491681,229.80061873764498,664.3884184115232,0.03423388350494518,-1.9040763432700736,-3633.0571850300767,-4134.25546810776,-1.5036534053226076,-0.477787410231027,1.33920155807095,09:36,True,TIME_WINDOW_APPROVED,1,-1.31785,0.0,-1.3178502879078695,TIME_WINDOW_STOP_LOSS,27.0,2026-06-29T09:36:00+09:00,2026-06-29T10:03:00+09:00,False,False
20260629,2026-06-29T13:42:00+09:00,2026-06-29T13:36:00+09:00,DOWN_BLUE,2,3152,3151,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,1325.5857512058137,397.6033132264165,927.9824379793972,0.049443705751802076,-1.281612658137348,-2364.2208967548795,-2480.355432192795,-0.8789025216645788,-3.436252088060771,1.0512430815148344,13:42,False,TW2_REJECT_VWAP_VETO,1,4.041074,4.04107371112058,-0.04737963357477631,TIME_WINDOW_AFTERNOON_TP,75.0,2026-06-29T13:42:00+09:00,2026-06-29T14:57:00+09:00,False,False
20260630,2026-06-30T09:27:00+09:00,2026-06-30T09:21:00+09:00,UP_RED,1,3194,3193,True,TIME_WINDOW_APPROVED,True,,True,1.0,MORNING,True,,,4,True,False,False,2,False,1170.727711900493,479.9645364328535,690.7631754676395,0.0445312937200644,-0.21101083048911942,-228.91001359047368,-6.402168359141797,-0.002313449958583057,0.39437906896840735,1.104589706409433,09:27,True,TIME_WINDOW_APPROVED,1,8.106642,8.106641929499071,-0.05291280148423006,TIME_WINDOW_TP2_FULL,127.0,2026-06-30T09:27:00+09:00,2026-06-30T11:34:00+09:00,False,False
20260630,2026-06-30T11:57:00+09:00,2026-06-30T11:51:00+09:00,DOWN_BLUE,2,3244,3243,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,3,True,False,False,2,False,850.2740994647902,83.55256284642928,766.7215366183609,0.031122770844245615,-0.9425797410557145,-1446.8283903650008,-1020.6333724525757,-0.35490545528179984,-2.086852940725213,0.6290392854549416,11:57,False,REJECT_LOW_QUALITY_SCORE,1,4.04106,4.041060197663971,0.0,TIME_WINDOW_AFTERNOON_TP,22.0,2026-06-30T11:57:00+09:00,2026-06-30T12:19:00+09:00,False,False
20260630,2026-06-30T13:42:00+09:00,2026-06-30T13:36:00+09:00,UP_RED,3,3279,3278,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,2240.8495795109848,1001.5618991569572,1239.2876803540275,0.08770448452097789,-1.7219254804904887,-2745.8437560251914,-2450.3132627462037,-0.9110753814517403,-3.7371187489191176,0.9649107237110686,13:42,False,TW2_REJECT_VWAP_VETO,1,4.078098,4.078098207326578,0.0,TIME_WINDOW_AFTERNOON_TP,55.0,2026-06-30T13:42:00+09:00,2026-06-30T14:37:00+09:00,False,False
20260701,2026-07-01T09:21:00+09:00,2026-07-01T09:15:00+09:00,DOWN_BLUE,1,3319,3318,True,TIME_WINDOW_APPROVED,True,,True,1.0,MORNING,True,,,4,True,False,False,2,False,1186.3809644882986,373.0502623363209,813.3307021519777,0.044836771144682486,-0.5071124105580688,-837.2530570272356,-746.7900540851988,-0.2681219015044328,0.3645237989416053,1.0456424425453534,09:21,True,TIME_WINDOW_APPROVED,1,8.031858,8.031858407079646,0.0,TIME_WINDOW_TP2_FULL,119.0,2026-07-01T09:21:00+09:00,2026-07-01T11:20:00+09:00,False,False
20260701,2026-07-01T11:57:00+09:00,2026-07-01T11:51:00+09:00,UP_RED,2,3371,3370,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,2,False,False,False,2,False,969.6152141603889,87.6012071230507,882.0140070373382,0.038583971912470705,-1.2204137016337184,-1767.5189446313307,-1330.0229285694659,-0.5027941831043661,-2.669081075288594,1.542470237635687,11:57,False,REJECT_LOW_QUALITY_SCORE,1,4.15616,4.156159728122345,0.0,TIME_WINDOW_AFTERNOON_TP,20.0,2026-07-01T11:57:00+09:00,2026-07-01T12:17:00+09:00,False,False
20260701,2026-07-01T13:42:00+09:00,2026-07-01T13:36:00+09:00,DOWN_BLUE,3,3406,3405,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,3024.052968046497,1567.2059784527592,1456.8469895937378,0.11191905877300137,-1.7214306545799196,-2775.476507725194,-2261.6966476337984,-0.7951931218549106,-3.899014004522894,1.2031475376309304,13:42,False,TW2_REJECT_VWAP_VETO,1,4.066023,4.066022679546409,-0.04804703905921881,TIME_WINDOW_AFTERNOON_TP,38.0,2026-07-01T13:42:00+09:00,2026-07-01T14:20:00+09:00,False,False
20260702,2026-07-02T09:45:00+09:00,2026-07-02T09:39:00+09:00,UP_RED,1,3454,3453,True,TIME_WINDOW_APPROVED,True,,True,1.0,MORNING,True,,,2,False,False,False,2,False,2059.148476252958,220.2532747335208,1838.8952015194373,0.08917923240593148,-4.427685886533667,-7270.007709693629,-7987.360186045524,-3.286267724877846,-0.9230987031737763,0.9155817864706615,09:45,True,TIME_WINDOW_APPROVED,1,-1.332634,0.0,-1.3326340326340325,TIME_WINDOW_STOP_LOSS,12.0,2026-07-02T09:45:00+09:00,2026-07-02T09:57:00+09:00,False,False
20260702,2026-07-02T13:39:00+09:00,2026-07-02T13:33:00+09:00,DOWN_BLUE,2,3532,3531,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,2523.8043887827516,336.1220384393746,2187.682350343377,0.10428943755300626,-2.043489325131494,-3089.8145945523866,-2762.9490419314243,-1.084628756130172,-5.4943475713697705,0.44725164694276437,13:39,False,TW2_REJECT_VWAP_VETO,1,4.143129,4.143128781331028,0.0,TIME_WINDOW_AFTERNOON_TP,19.0,2026-07-02T13:39:00+09:00,2026-07-02T13:58:00+09:00,False,False
20260703,2026-07-03T09:12:00+09:00,2026-07-03T09:06:00+09:00,UP_RED,1,3570,3569,True,TIME_WINDOW_APPROVED,True,,True,1.0,MORNING,True,,,4,True,False,False,0,False,2557.7470947726106,954.5248649951973,1603.2222297774133,0.11557826908145552,-2.0128289134459845,-2728.520046411548,-2347.87760868622,-1.0079004646416323,0.387941896687409,0.7582443023247863,09:12,True,TIME_WINDOW_APPROVED,1,3.905251,4.111651917404129,0.0,TIME_WINDOW_TP2_FULL,32.0,2026-07-03T09:12:00+09:00,2026-07-03T09:44:00+09:00,False,False
20260703,2026-07-03T11:57:00+09:00,2026-07-03T11:51:00+09:00,DOWN_BLUE,2,3625,3624,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,3,True,False,False,2,False,1778.1740578028366,147.05075302708065,1631.123304775756,0.07308565794504056,-1.9069314668571522,-2571.470001722686,-1747.933942480944,-0.6825060605659065,-4.407634046696252,0.5873531524776393,11:57,False,REJECT_LOW_QUALITY_SCORE,1,4.605219,4.605219206680585,0.0,TIME_WINDOW_AFTERNOON_TP,9.0,2026-07-03T11:57:00+09:00,2026-07-03T12:06:00+09:00,False,False
20260703,2026-07-03T13:39:00+09:00,2026-07-03T13:33:00+09:00,UP_RED,3,3659,3658,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,3826.054754989076,664.0672394049325,3161.9875155841437,0.1835918788382474,-4.336673740784489,-5529.747043281328,-4747.6338739418425,-2.1642284933996483,-8.898874881654418,0.8530081831925673,13:39,False,TW2_REJECT_VWAP_VETO,1,4.036614,4.036613844870725,0.0,TIME_WINDOW_AFTERNOON_TP,13.0,2026-07-03T13:39:00+09:00,2026-07-03T13:52:00+09:00,False,False
20260706,2026-07-06T09:21:00+09:00,2026-07-06T09:15:00+09:00,DOWN_BLUE,1,3700,3699,True,TIME_WINDOW_APPROVED,True,,True,1.0,MORNING,True,,,3,True,False,False,2,False,3035.071476784302,1234.6831891526745,1800.3882876316275,0.12479734690724925,-2.885549129174749,-4689.563398987055,-4707.131416174583,-1.8387232094432346,0.3515264199188801,1.2792345492257793,09:21,True,TIME_WINDOW_APPROVED,1,3.836088,4.036392785571143,0.0,TIME_WINDOW_TP2_FULL,52.0,2026-07-06T09:21:00+09:00,2026-07-06T10:13:00+09:00,False,False
20260706,2026-07-06T12:00:00+09:00,2026-07-06T11:54:00+09:00,UP_RED,2,3753,3752,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,3,True,False,False,2,False,1631.1190021661168,459.7428937923469,1171.37610837377,0.07061121221498341,-0.7675255415248544,-891.9655914255418,-434.03336639050394,-0.1784985705933965,-2.396620965027445,1.1450578540319007,12:00,False,REJECT_LOW_QUALITY_SCORE,1,4.165177,4.165176670923797,0.0,TIME_WINDOW_AFTERNOON_TP,20.0,2026-07-06T12:00:00+09:00,2026-07-06T12:20:00+09:00,False,False
20260706,2026-07-06T13:42:00+09:00,2026-07-06T13:36:00+09:00,DOWN_BLUE,3,3787,3786,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,2799.7815978815743,1403.2886313840208,1396.4929664975534,0.1130311504998617,-1.8371685571979646,-2651.1676688990556,-2047.046602761373,-0.7851006348903126,-3.88001791772095,1.0071227274613588,13:42,False,TW2_REJECT_VWAP_VETO,1,4.052383,4.052382925818483,0.0,TIME_WINDOW_AFTERNOON_TP,33.0,2026-07-06T13:42:00+09:00,2026-07-06T14:15:00+09:00,False,False
20260707,2026-07-07T09:51:00+09:00,2026-07-07T09:45:00+09:00,UP_RED,1,3837,3836,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,2,False,False,False,2,False,596.6878920607924,267.8504688042085,328.83742325658386,0.026793349441436565,-2.450275560530997,-4080.424902754836,-4779.239303628914,-2.038741508058929,-1.37958890470648,1.0300779418937205,09:51,False,TW2_REJECT_VWAP_VETO,1,-1.603187,0.0,-1.6031872509960161,TIME_WINDOW_STOP_LOSS,15.0,2026-07-07T09:51:00+09:00,2026-07-07T10:06:00+09:00,False,False
20260707,2026-07-07T13:42:00+09:00,2026-07-07T13:36:00+09:00,DOWN_BLUE,2,3914,3913,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,2750.5617304627376,1090.6093500611023,1659.9523804016353,0.11835463556207992,-2.198808667056059,-3302.962051287759,-3139.1849299119785,-1.2832296400241796,-5.4790333906655855,0.7163218850384614,13:42,False,TW2_REJECT_VWAP_VETO,1,4.087004,4.087003760969495,-0.006435436690346845,TIME_WINDOW_AFTERNOON_TP,39.0,2026-07-07T13:42:00+09:00,2026-07-07T14:21:00+09:00,False,False
20260708,2026-07-08T09:42:00+09:00,2026-07-08T09:36:00+09:00,UP_RED,1,3961,3960,True,TIME_WINDOW_APPROVED,True,,True,1.0,MORNING,True,,,2,False,False,False,2,False,1661.1901693034451,789.9644129196531,871.225756383792,0.07884148881364239,-2.241320525602348,-3335.021384120919,-3629.8316248976626,-1.6366113163989418,-0.256972552706663,1.0820660788473884,09:42,True,TIME_WINDOW_APPROVED,1,-1.343237,0.0999240121580547,-1.3432370820668693,TIME_WINDOW_STOP_LOSS,51.0,2026-07-08T09:42:00+09:00,2026-07-08T10:33:00+09:00,False,False
20260708,2026-07-08T13:39:00+09:00,2026-07-08T13:33:00+09:00,DOWN_BLUE,2,4040,4039,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,3220.8778718980684,1201.2375314760284,2019.64034042204,0.13991650182007248,-2.660024623868851,-3567.3333536614664,-2754.30529718427,-1.1366594406277901,-7.502216417191756,1.11204097276172,13:39,False,TW2_REJECT_VWAP_VETO,1,4.173909,4.173908730158731,0.0,TIME_WINDOW_AFTERNOON_TP,16.0,2026-07-08T13:39:00+09:00,2026-07-08T13:55:00+09:00,False,False
20260709,2026-07-09T09:06:00+09:00,2026-07-09T09:00:00+09:00,UP_RED,1,4076,4075,True,TIME_WINDOW_APPROVED,True,,True,1.0,MORNING,True,,,4,True,False,False,0,False,12539.58561321962,6293.05141100589,6246.53420221373,0.5638302883641916,-1.1767678588724246,1850.581567466259,7527.427956236992,3.2154031287881266,-0.08596878197762278,1.1002371346247648,09:06,True,TIME_WINDOW_APPROVED,1,-1.447378,0.0,-1.4473783477932856,TIME_WINDOW_STOP_LOSS,15.0,2026-07-09T09:06:00+09:00,2026-07-09T09:21:00+09:00,False,False
20260709,2026-07-09T09:54:00+09:00,2026-07-09T09:48:00+09:00,DOWN_BLUE,2,4092,4091,True,TIME_WINDOW_APPROVED,True,,True,2.0,MORNING,True,,,5,True,False,False,2,True,1162.9137059421673,398.58548629672896,764.3282196454384,0.0532225952376278,0.007320404789438236,182.18182885367423,453.0004170802422,0.19695670307829158,0.9569518903204184,1.0022621460640733,09:54,True,TIME_WINDOW_APPROVED,1,6.064078,7.7496470588235296,-0.08996078431372549,PP_EXIT,126.0,2026-07-09T09:54:00+09:00,2026-07-09T12:00:00+09:00,True,False
20260709,2026-07-09T12:00:00+09:00,2026-07-09T11:54:00+09:00,UP_RED,3,4134,4133,False,TW2_REJECT_VWAP_VETO,True,,False,,,False,0197X0,,3,True,False,False,2,False,1606.0753499212533,671.8322086961525,934.2431412251008,0.0762618874606483,-1.1447029267737583,-1157.9135472234339,-448.57244938146323,-0.20234749615968517,-2.2916370492951286,1.1782045471712366,12:00,False,REJECT_LOW_QUALITY_SCORE,1,4.088851,4.088851351351351,0.0,TIME_WINDOW_AFTERNOON_TP,21.0,2026-07-09T12:00:00+09:00,2026-07-09T12:21:00+09:00,False,False
20260709,2026-07-09T13:42:00+09:00,2026-07-09T13:36:00+09:00,DOWN_BLUE,4,4168,4167,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,1716.2337208408644,625.4603974325291,1090.7733234083353,0.07597316161314141,-1.7024011314682699,-2459.259117853362,-2294.169139740523,-0.9647900322061561,-4.042543847931129,0.5472696597491078,13:42,False,TW2_REJECT_VWAP_VETO,1,4.081872,4.081871838111298,0.0,TIME_WINDOW_AFTERNOON_TP,64.0,2026-07-09T13:42:00+09:00,2026-07-09T14:46:00+09:00,False,False
20260710,2026-07-10T09:06:00+09:00,2026-07-10T09:00:00+09:00,UP_RED,1,4203,4202,True,TIME_WINDOW_APPROVED,True,,True,1.0,MORNING,True,,,4,True,False,False,0,True,9298.304384396359,5164.020545066966,4134.283839329392,0.40568518256528613,0.23454997713629233,3099.3319300562143,7427.131243200973,3.0784357247124654,-0.10082318541408063,0.8256784445581187,09:06,True,TIME_WINDOW_APPROVED,1,-1.411711,0.0,-1.411711371363808,TIME_WINDOW_STOP_LOSS,21.0,2026-07-10T09:06:00+09:00,2026-07-10T09:27:00+09:00,False,False
20260710,2026-07-10T09:45:00+09:00,2026-07-10T09:39:00+09:00,DOWN_BLUE,2,4216,4215,True,TIME_WINDOW_APPROVED,True,,True,2.0,MORNING,True,,,4,True,False,False,2,False,1717.7565620001606,838.4567025471715,879.299859452989,0.07593972422635546,-0.84070882107799,-903.0237184665166,-327.07869154121727,-0.13736726656238277,0.7289780545656837,1.096642808065844,09:45,True,TIME_WINDOW_APPROVED,1,5.724495,7.385833003561536,-0.010922041946972693,PP_EXIT,138.0,2026-07-10T09:45:00+09:00,2026-07-10T12:03:00+09:00,True,False
20260710,2026-07-10T12:00:00+09:00,2026-07-10T11:54:00+09:00,UP_RED,3,4261,4260,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,False,0197X0,,3,True,False,False,2,False,1187.064204203085,358.66058814401003,828.4036160590749,0.05450248871455854,-0.9108950419513734,-1048.3808699669316,-615.3723474196158,-0.2684130991959587,-2.1794963666966067,0.9384416298577661,12:00,False,REJECT_LOW_QUALITY_SCORE,1,4.064422,4.064422277639236,0.0,TIME_WINDOW_AFTERNOON_TP,31.0,2026-07-10T12:00:00+09:00,2026-07-10T12:31:00+09:00,False,False
20260710,2026-07-10T13:42:00+09:00,2026-07-10T13:36:00+09:00,DOWN_BLUE,4,4295,4294,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,2046.3169327738724,1026.5179672277336,1019.7989655461388,0.08939785639029586,-1.219244747710251,-1594.5876539568417,-1174.6194996694103,-0.48750044765665335,-2.399519227687196,1.2321976626400375,13:42,False,TW2_REJECT_VWAP_VETO,1,4.067945,4.067944535073409,-0.008482871125611746,TIME_WINDOW_AFTERNOON_TP,44.0,2026-07-10T13:42:00+09:00,2026-07-10T14:26:00+09:00,False,False
20260713,2026-07-13T10:00:00+09:00,2026-07-13T09:54:00+09:00,UP_RED,1,4348,4347,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,2,False,False,False,2,False,336.77413614049146,85.6527730178932,251.12136312259827,0.016688510215088773,-3.16603931348145,-4753.306414926425,-5533.193033646094,-2.604823281448907,-2.3380803853238823,0.7680598804886454,10:00,False,TW2_REJECT_VWAP_VETO,1,-1.731363,0.0,-1.7313628899835798,TIME_WINDOW_STOP_LOSS,9.0,2026-07-13T10:00:00+09:00,2026-07-13T10:09:00+09:00,False,False
20260713,2026-07-13T13:39:00+09:00,2026-07-13T13:33:00+09:00,DOWN_BLUE,2,4421,4420,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,2537.443631781767,34.89657073577109,2502.547061045996,0.1202579920275719,-2.5967792799782394,-3484.015682505211,-3217.509622508893,-1.4486417731674943,-6.011105174011816,0.6976364690148796,13:39,False,TW2_REJECT_VWAP_VETO,1,4.064548,4.064547677261614,0.0,TIME_WINDOW_AFTERNOON_TP,17.0,2026-07-13T13:39:00+09:00,2026-07-13T13:56:00+09:00,False,False
20260714,2026-07-14T09:21:00+09:00,2026-07-14T09:15:00+09:00,UP_RED,1,4462,4461,True,TIME_WINDOW_APPROVED,True,,True,1.0,MORNING,True,,,3,True,False,False,2,False,2350.5862184703656,892.7575524091153,1457.8286660612503,0.12781871769822542,-3.1944148357054383,-3835.027076312341,-3706.618372740457,-1.9147838249610527,0.38524287106142446,0.6277666276169273,09:21,True,TIME_WINDOW_APPROVED,1,3.850419,4.05779918488329,-0.01593182660244535,TIME_WINDOW_TP2_FULL,56.0,2026-07-14T09:21:00+09:00,2026-07-14T10:17:00+09:00,False,False
20260714,2026-07-14T12:00:00+09:00,2026-07-14T11:54:00+09:00,DOWN_BLUE,2,4515,4514,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,4,True,False,False,2,False,1949.6985260566853,767.2618223624486,1182.4367036942367,0.10186512675322286,-0.5079262504273346,-205.80510490131564,492.5771961156279,0.24448711405945658,-1.6690903573521696,1.1776761665195534,12:00,False,TW2_REJECT_VWAP_VETO,1,4.116199,4.116199095022624,0.0,TIME_WINDOW_AFTERNOON_TP,12.0,2026-07-14T12:00:00+09:00,2026-07-14T12:12:00+09:00,False,False
20260714,2026-07-14T13:39:00+09:00,2026-07-14T13:33:00+09:00,UP_RED,3,4548,4547,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,2687.8233277982945,679.4506804282864,2008.372647370008,0.1578287332823426,-3.7195363846949574,-3746.6003469582647,-2994.5267230651807,-1.6704641144521315,-7.72060942934972,1.3168392005118206,13:39,False,TW2_REJECT_VWAP_VETO,1,4.018953,4.018952834270878,0.0,TIME_WINDOW_AFTERNOON_TP,16.0,2026-07-14T13:39:00+09:00,2026-07-14T13:55:00+09:00,False,False
20260715,2026-07-15T09:45:00+09:00,2026-07-15T09:39:00+09:00,DOWN_BLUE,1,4596,4595,True,TIME_WINDOW_APPROVED,True,,True,1.0,MORNING,True,,,2,False,False,False,2,False,4112.295588214067,1513.0719739568012,2599.2236142572656,0.19397620699122956,-4.974468194859153,-6920.647945182631,-6747.068307996029,-3.0234504210360056,-0.3321891264795698,0.6356237747332022,09:45,True,TIME_WINDOW_APPROVED,1,-3.229583,0.0,-3.229583095374072,TIME_WINDOW_STOP_LOSS,6.0,2026-07-15T09:45:00+09:00,2026-07-15T09:51:00+09:00,False,False
20260715,2026-07-15T11:18:00+09:00,2026-07-15T11:12:00+09:00,UP_RED,2,4627,4626,True,TIME_WINDOW_APPROVED,True,,True,2.0,AFTERNOON,True,,,5,True,True,False,1,True,788.8649274131585,453.8500497129662,335.0148777001923,0.03698382219470973,2.157292194524725,2724.3917694753036,2182.374299256131,0.9719904286419929,0.9301954030870563,0.8469357693881967,11:18,True,TIME_WINDOW_APPROVED,1,-1.259629,0.0,-1.259628593233274,TIME_WINDOW_STOP_LOSS,6.0,2026-07-15T11:18:00+09:00,2026-07-15T11:24:00+09:00,False,False
20260715,2026-07-15T11:30:00+09:00,2026-07-15T11:24:00+09:00,DOWN_BLUE,3,4631,4630,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,2,False,False,True,3,False,1096.7900327092211,740.1625869774925,356.6274457317286,0.0516866179410566,-1.9376556740031148,-1933.323547528591,-657.8287907475606,-0.2945039355372931,-0.39177906863370343,0.6066909151257831,11:30,False,REJECT_LOW_QUALITY_SCORE,1,-1.411264,0.7142528735632184,-1.4112643678160919,TIME_WINDOW_STOP_LOSS,15.0,2026-07-15T11:30:00+09:00,2026-07-15T11:45:00+09:00,False,False
20260715,2026-07-15T12:33:00+09:00,2026-07-15T12:27:00+09:00,UP_RED,4,4652,4651,False,TW2_3SLOT_REJECT_SAME_DIRECTION_AFTERNOON_2ND,True,,True,,AFTERNOON,True,,,5,True,True,False,1,True,675.3416419315499,531.4149248887989,143.92671704275108,0.031558020651007004,1.0892799448889081,1400.2665426596068,1157.4673131085,0.5138289474080987,1.144660064484732,0.7012096080716974,12:33,False,TW2_3SLOT_REJECT_SAME_DIRECTION_AFTERNOON_2ND,1,0.564919,2.151915322580645,-0.26633064516129035,TIME_WINDOW_PROFIT_LOCK_STOP,54.0,2026-07-15T12:33:00+09:00,2026-07-15T13:27:00+09:00,False,False
20260715,2026-07-15T13:18:00+09:00,2026-07-15T13:12:00+09:00,DOWN_BLUE,5,4667,4666,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,True,3,False,609.6372718437451,115.91257994608895,493.72469189765616,0.028210887174629575,-1.1032338471161154,-1251.03588304203,-716.7890208782628,-0.3151085468924922,-1.894428414635153,0.8719254909122365,13:18,False,TW2_REJECT_VWAP_VETO,1,0.575076,1.7241379310344827,-0.45287356321839084,EARLY_TAKE_PROFIT,18.0,2026-07-15T13:18:00+09:00,2026-07-15T13:36:00+09:00,False,False
20260715,2026-07-15T14:57:00+09:00,2026-07-15T14:51:00+09:00,UP_RED,6,4700,4699,False,REJECT_TIME_WINDOW,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,1351.1786349503036,79.70029035975313,1271.4783445905505,0.0640976582044736,-0.5640758190887443,-487.0895400997251,-4.523733268957585,-0.002038684348064162,-0.592454200700406,0.7714973907989943,14:57,False,REJECT_TIME_WINDOW,0,,,,,,,,,
20260716,2026-07-16T09:06:00+09:00,2026-07-16T09:00:00+09:00,DOWN_BLUE,1,4709,4708,True,TIME_WINDOW_APPROVED,True,,True,1.0,MORNING,True,,,4,True,False,False,0,True,18423.27357196978,11078.710995871841,7344.56257609794,0.9676089060908499,1.5758930476655681,8024.810439270455,17537.142329954775,8.750149796983681,-0.0845846451912113,1.1533002735978113,09:06,True,TIME_WINDOW_APPROVED,1,3.558353,6.037342068320075,0.0,PP_EXIT,57.0,2026-07-16T09:06:00+09:00,2026-07-16T10:03:00+09:00,True,False
