date,at,flag_at,direction,flag_ord,idx,flag_idx,approved,reason,base_approved,base_reason,tw2_cleared,slot,session,flat,held_symbol,forced,tq_score,tq_ok,teg_ok,entry_chop,chop_score,trend_ok,gap,gap_prev,gap_exp,gap_pct,e20_e50_pct,slope50,slope20,close_e20_pct,vwap_pct,vol_ratio,minute,approved_h50,reason_h50,solo_n,solo_net,solo_peak,solo_mae,solo_reason,solo_hold_min,solo_entry,solo_exit,solo_pp_fired,solo_h50_held,policy_locked,miss,win
20260715,2026-07-15T12:33:00+09:00,2026-07-15T12:27:00+09:00,UP_RED,4,4652,4651,False,TW2_3SLOT_REJECT_SAME_DIRECTION_AFTERNOON_2ND,True,,True,,AFTERNOON,True,,,5,True,True,False,1,True,675.3416419315499,531.4149248887989,143.92671704275108,0.031558020651007004,1.0892799448889081,1400.2665426596068,1157.4673131085,0.5138289474080987,1.144660064484732,0.7012096080716974,12:33,False,TW2_3SLOT_REJECT_SAME_DIRECTION_AFTERNOON_2ND,1,0.564919,2.151915322580645,-0.26633064516129035,TIME_WINDOW_PROFIT_LOCK_STOP,54.0,2026-07-15T12:33:00+09:00,2026-07-15T13:27:00+09:00,False,False,False,True,True
20260715,2026-07-15T13:18:00+09:00,2026-07-15T13:12:00+09:00,DOWN_BLUE,5,4667,4666,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,True,3,False,609.6372718437451,115.91257994608895,493.72469189765616,0.028210887174629575,-1.1032338471161154,-1251.03588304203,-716.7890208782628,-0.3151085468924922,-1.894428414635153,0.8719254909122365,13:18,False,TW2_REJECT_VWAP_VETO,1,0.575076,1.7241379310344827,-0.45287356321839084,EARLY_TAKE_PROFIT,18.0,2026-07-15T13:18:00+09:00,2026-07-15T13:36:00+09:00,False,False,False,True,True
20260716,2026-07-16T12:24:00+09:00,2026-07-16T12:18:00+09:00,DOWN_BLUE,3,4775,4774,False,TW2_3SLOT_REJECT_TEG,True,,True,2.0,AFTERNOON,True,,,5,True,False,True,3,True,774.2286000602373,345.81156558921293,428.4170344710244,0.04171490302048693,0.7875414603896357,831.6730029059108,606.2335859329905,0.31030275142052394,0.5068955326226352,0.8920111575187805,12:24,False,REJECT_LOW_QUALITY_SCORE,1,0.576011,1.997067969791204,-0.44522434473567307,EARLY_TAKE_PROFIT,96.0,2026-07-16T12:24:00+09:00,2026-07-16T14:00:00+09:00,False,False,False,True,True
20260716,2026-07-16T13:06:00+09:00,2026-07-16T13:00:00+09:00,UP_RED,4,4789,4788,False,TW2_3SLOT_REJECT_TEG,False,REJECT_TIME_WINDOW,True,2.0,AFTERNOON,True,,,3,True,False,True,3,False,181.86736939558705,15.4519393503424,166.41543004524465,0.009825357611863157,-0.6583763165152262,-571.8914670019876,-192.08371819509193,-0.09858429621038922,-0.7054391182849898,1.0230446834578453,13:06,False,TW2_3SLOT_REJECT_TEG,1,-1.656627,0.2164906303236797,-1.6566269165247018,TIME_WINDOW_STOP_LOSS,12.0,2026-07-16T13:06:00+09:00,2026-07-16T13:18:00+09:00,False,False,False,True,False
20260716,2026-07-16T13:12:00+09:00,2026-07-16T13:06:00+09:00,DOWN_BLUE,5,4791,4790,False,REJECT_MACD_GAP_NOT_EXPANDING,False,REJECT_MACD_GAP_NOT_EXPANDING,False,,,True,,,5,True,False,False,2,True,17.997744268164297,78.42922607481523,-60.431481806650936,0.0009739039106149511,0.6438961201977238,636.3365675783716,388.53111625509337,0.19973190500122773,0.8556680981829503,0.9888844639862593,13:12,False,REJECT_MACD_GAP_NOT_EXPANDING,1,-0.222971,1.8160532150776052,-0.4446119733924612,TIME_WINDOW_BREAKEVEN_STOP,51.0,2026-07-16T13:12:00+09:00,2026-07-16T14:03:00+09:00,False,False,False,True,False
20260716,2026-07-16T13:18:00+09:00,2026-07-16T13:12:00+09:00,UP_RED,6,4793,4792,False,REJECT_MACD_GAP_NOT_EXPANDING,False,REJECT_MACD_GAP_NOT_EXPANDING,False,,,True,,,2,False,False,False,2,False,116.47177808220931,495.6036404761421,-379.1318623939328,0.006316256945889875,-0.610338875754113,-755.0342555770185,-762.4937255512923,-0.39282485860823646,-1.060187663427207,1.1558008854428152,13:18,False,REJECT_MACD_GAP_NOT_EXPANDING,1,-1.300935,0.08300449982692973,-1.3009345794392522,TIME_WINDOW_STOP_LOSS,18.0,2026-07-16T13:18:00+09:00,2026-07-16T13:36:00+09:00,False,False,False,True,False
20260716,2026-07-16T13:24:00+09:00,2026-07-16T13:18:00+09:00,DOWN_BLUE,7,4795,4794,False,TW2_3SLOT_REJECT_TEG,False,REJECT_TIME_WINDOW,True,2.0,AFTERNOON,True,,,5,True,False,False,2,True,760.7485339412001,292.0574219889827,468.6911119522174,0.04141254947965161,0.6360327562276441,966.8732209308073,1263.6286506212782,0.653482426831876,1.4076544547473515,1.4625570213290593,13:24,False,TW2_3SLOT_REJECT_TEG,1,-1.404032,0.6108676599474147,-1.404031551270815,TIME_WINDOW_STOP_LOSS,39.0,2026-07-16T13:24:00+09:00,2026-07-16T14:03:00+09:00,False,False,False,True,False
20260716,2026-07-16T13:57:00+09:00,2026-07-16T13:51:00+09:00,UP_RED,8,4806,4805,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,417.7560733276905,7.060417489791689,410.6956558378988,0.022741212483815488,-0.6671948959786803,-571.2293772799894,-183.02626360300928,-0.09465157889115138,-1.2903127129857332,0.8384283595016163,13:57,False,TW2_REJECT_VWAP_VETO,1,4.57917,4.5791695501730105,-0.4013148788927336,TIME_WINDOW_AFTERNOON_TP,23.0,2026-07-16T13:57:00+09:00,2026-07-16T14:20:00+09:00,False,False,False,True,True
20260716,2026-07-16T14:48:00+09:00,2026-07-16T14:42:00+09:00,DOWN_BLUE,9,4823,4822,False,TW2_3SLOT_REJECT_TEG,False,REJECT_TIME_WINDOW,True,2.0,AFTERNOON,True,,,3,True,False,True,4,False,825.1875193552405,539.7329850636079,285.4545342916326,0.044293479299798204,-0.1541941387192169,-229.0624657100998,-288.35722163738683,-0.1470420614897983,-0.06366442097690708,1.0184560290995697,14:48,False,TW2_3SLOT_REJECT_TEG,1,-1.38862,0.08915770609318996,-0.8960573476702508,FORCED_LIQUIDATION,12.0,2026-07-16T14:48:00+09:00,2026-07-16T15:00:00+09:00,False,False,False,True,False
20260720,2026-07-20T11:12:00+09:00,2026-07-20T11:06:00+09:00,UP_RED,5,4877,4876,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,2,False,False,False,2,False,1057.019067986519,968.9832127816335,88.03585520488559,0.05934975115028181,-1.2747454451186193,-1677.5465684896335,-1936.4920579402242,-1.0329407383734595,-2.3194764780345603,0.7576754826871755,11:12,False,REJECT_LOW_QUALITY_SCORE,1,-1.572997,0.0,-1.7583827893175075,TIME_WINDOW_STOP_LOSS,6.0,2026-07-20T11:12:00+09:00,2026-07-20T11:18:00+09:00,False,False,False,True,False
20260720,2026-07-20T11:24:00+09:00,2026-07-20T11:18:00+09:00,DOWN_BLUE,6,4881,4880,False,REJECT_NOT_CONFIRMED,False,REJECT_NOT_CONFIRMED,False,,,True,,,5,True,False,False,2,True,-255.44230391316523,83.84992179241453,-339.29222570557977,-0.014423619645012153,1.403034980561364,1767.1374635542743,1941.8019317197613,1.0416215895730734,2.726526197975164,1.019122523498104,11:24,False,REJECT_NOT_CONFIRMED,1,-2.031647,0.8808579522460542,-2.0316471064346415,TIME_WINDOW_STOP_LOSS,9.0,2026-07-20T11:24:00+09:00,2026-07-20T11:33:00+09:00,False,False,False,True,False
20260720,2026-07-20T11:27:00+09:00,2026-07-20T11:21:00+09:00,UP_RED,7,4882,4881,False,REJECT_NOT_CONFIRMED,False,REJECT_NOT_CONFIRMED,False,,,True,,,0,False,False,False,2,False,-543.523674594624,255.44230391316523,-798.9659785077893,-0.03100534367339555,-1.4783333329332453,-2403.720308120828,-3471.154128698865,-1.8811160423639628,-3.6491166267503683,1.3523940186033676,11:27,False,REJECT_NOT_CONFIRMED,1,0.364042,3.9581377744133235,-1.1115064345193038,TIME_WINDOW_PROFIT_LOCK_STOP,39.0,2026-07-20T11:27:00+09:00,2026-07-20T12:06:00+09:00,False,False,False,True,True
20260720,2026-07-20T11:30:00+09:00,2026-07-20T11:24:00+09:00,DOWN_BLUE,8,4883,4882,False,REJECT_SHORT_FLAG_INTERVAL,False,REJECT_SHORT_FLAG_INTERVAL,False,,,True,,,5,True,False,False,2,True,736.4526502040499,543.523674594624,192.92897560942583,0.04196311397174073,1.5176210691151275,2231.025394076947,2950.0918307276443,1.596915805806987,3.494051281976801,0.9414877994395041,11:30,False,REJECT_SHORT_FLAG_INTERVAL,1,-1.39551,0.03240816326530612,-1.3955102040816325,TIME_WINDOW_STOP_LOSS,6.0,2026-07-20T11:30:00+09:00,2026-07-20T11:36:00+09:00,False,False,False,True,False
20260720,2026-07-20T11:36:00+09:00,2026-07-20T11:30:00+09:00,UP_RED,9,4885,4884,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,3,True,False,False,2,False,2204.7705693728985,930.0690747818153,1274.7014945910832,0.12372449884247468,-1.3911585499163022,-1039.0972591997124,-70.25657798792236,-0.037454404651255824,-1.9695873738440142,0.6461932181701855,11:36,False,REJECT_LOW_QUALITY_SCORE,1,-2.155498,1.3484870848708486,-2.1554981549815495,TIME_WINDOW_STOP_LOSS,30.0,2026-07-20T11:36:00+09:00,2026-07-20T12:06:00+09:00,False,False,False,True,False
20260721,2026-07-21T10:57:00+09:00,2026-07-21T10:51:00+09:00,DOWN_BLUE,2,4998,4997,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,3,True,False,False,2,False,1288.1923107469283,288.28932724378683,999.9029835031415,0.07077979729378728,-0.8668884933696405,-702.2807295555249,-150.3691889240872,-0.07848941180110489,-1.6845070352084954,0.618840468375049,10:57,False,REJECT_LOW_QUALITY_SCORE,1,-1.345927,1.599046793760832,-1.649046793760832,TIME_WINDOW_STOP_LOSS,39.0,2026-07-21T10:57:00+09:00,2026-07-21T11:36:00+09:00,False,False,False,True,False
20260721,2026-07-21T13:15:00+09:00,2026-07-21T13:09:00+09:00,DOWN_BLUE,4,5044,5043,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,733.1592535848995,314.44919164633393,418.71006193856556,0.03903936387566025,-1.1060950052657281,-1264.141840382712,-1073.5800937353633,-0.5430783221771379,-3.604266340907205,0.5923869433560003,13:15,False,TW2_REJECT_VWAP_VETO,1,0.522925,2.5974528301886792,-0.27858490566037736,TIME_WINDOW_PROFIT_LOCK_STOP,33.0,2026-07-21T13:15:00+09:00,2026-07-21T13:48:00+09:00,False,False,False,True,True
20260722,2026-07-22T12:33:00+09:00,2026-07-22T12:27:00+09:00,UP_RED,2,5156,5155,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,2,False,False,True,3,False,505.42872034907305,381.5324532429204,123.89626710615266,0.026039604345650336,-0.33778549210448633,-697.0201754446607,-1107.4292522785254,-0.5420184387762814,-1.943546958458899,0.7393590162473639,12:33,False,REJECT_LOW_QUALITY_SCORE,1,0.06598,1.8754057428214732,-0.5579275905118601,TIME_WINDOW_BREAKEVEN_STOP,57.0,2026-07-22T12:33:00+09:00,2026-07-22T13:30:00+09:00,False,False,False,True,True
20260723,2026-07-23T11:48:00+09:00,2026-07-23T11:42:00+09:00,UP_RED,2,5267,5266,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,3,True,False,False,2,False,1679.6868309466608,113.0848878610941,1566.6019430855667,0.08939259345112617,-0.800224603239661,-384.7760545609053,590.4428376979195,0.2985208599325349,-1.355123081467997,1.0027942532831198,11:48,False,TW2_REJECT_VWAP_VETO,1,-1.351511,0.20876785121222186,-1.3515111258718036,TIME_WINDOW_STOP_LOSS,15.0,2026-07-23T11:48:00+09:00,2026-07-23T12:03:00+09:00,False,False,False,True,False
20260723,2026-07-23T13:09:00+09:00,2026-07-23T13:03:00+09:00,DOWN_BLUE,3,5294,5293,False,TW2_3SLOT_REJECT_TEG,False,REJECT_TIME_WINDOW,True,2.0,AFTERNOON,True,,,5,True,False,True,3,False,585.9071015605841,191.83053923353418,394.07656232704994,0.030885983213525786,-0.1848665306873867,-221.09491421212442,-201.0428748484701,-0.1006804064870235,0.28537643042528804,1.3699935824706677,13:09,False,TW2_3SLOT_REJECT_TEG,1,-1.973245,0.0,-2.114460668864814,TIME_WINDOW_STOP_LOSS,6.0,2026-07-23T13:09:00+09:00,2026-07-23T13:15:00+09:00,False,False,False,True,False
20260723,2026-07-23T13:54:00+09:00,2026-07-23T13:48:00+09:00,DOWN_BLUE,5,5309,5308,False,TW2_3SLOT_REJECT_TEG,False,REJECT_TIME_WINDOW,True,3.0,AFTERNOON,True,,,4,True,False,False,2,False,1152.5984743418767,379.01323248546487,773.5852418564118,0.06034546986083124,-0.48523286121184284,-295.89015770261176,212.48829320375808,0.10568789452541114,-0.3167535094462437,1.2190676188536955,13:54,False,TW2_3SLOT_REJECT_TEG,1,0.393137,2.905268245529241,-0.5730304494925085,TIME_WINDOW_PROFIT_LOCK_STOP,27.0,2026-07-23T13:54:00+09:00,2026-07-23T14:21:00+09:00,False,False,False,True,True
20260723,2026-07-23T14:33:00+09:00,2026-07-23T14:27:00+09:00,UP_RED,6,5322,5321,False,TW2_3SLOT_REJECT_SAME_DIRECTION_AFTERNOON_2ND,False,REJECT_TIME_WINDOW,True,,AFTERNOON,True,,,5,True,True,False,1,True,1385.315249529956,600.534369624115,784.780879905841,0.0718524507017612,0.319893063243594,887.8555734099355,1640.5182409689296,0.8083466436310104,1.211681518014797,1.946218939735765,14:33,False,TW2_3SLOT_REJECT_SAME_DIRECTION_AFTERNOON_2ND,1,-1.592389,0.0,-1.5923888711224816,TIME_WINDOW_STOP_LOSS,6.0,2026-07-23T14:33:00+09:00,2026-07-23T14:39:00+09:00,False,False,False,True,False
20260724,2026-07-24T11:57:00+09:00,2026-07-24T11:51:00+09:00,UP_RED,1,5396,5395,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,2,False,False,False,2,False,954.6470342999419,258.2119693053064,696.4350649946355,0.054241308767042154,-1.8099543394047544,-1804.3664627571125,-1300.1875751607586,-0.701805793410683,-3.3325645666428345,0.7680991278668015,11:57,False,REJECT_LOW_QUALITY_SCORE,1,4.005841,4.005841325196164,0.0,TIME_WINDOW_AFTERNOON_TP,22.0,2026-07-24T11:57:00+09:00,2026-07-24T12:19:00+09:00,False,False,False,True,True
20260724,2026-07-24T13:42:00+09:00,2026-07-24T13:36:00+09:00,DOWN_BLUE,2,5431,5430,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,2140.9190215824965,1042.6722512339293,1098.2467703485672,0.11412148302678553,-1.3441273693453029,-1443.4387707400601,-1068.25478254864,-0.540960577516536,-2.728243489156229,0.9506669823979793,13:42,False,TW2_REJECT_VWAP_VETO,1,4.089827,4.089827100924809,-0.009650180940892641,TIME_WINDOW_AFTERNOON_TP,35.0,2026-07-24T13:42:00+09:00,2026-07-24T14:17:00+09:00,False,False,False,True,True
20260727,2026-07-27T13:39:00+09:00,2026-07-27T13:33:00+09:00,UP_RED,3,5557,5556,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,1534.6751404990355,641.4034639702768,893.2716765287587,0.08927720421751224,-1.7464904643006571,-1713.9793659015559,-1260.034040343482,-0.6963538908238868,-4.183236361570835,0.8327806946969943,13:39,False,TW2_REJECT_VWAP_VETO,1,4.126984,4.1269841269841265,-0.0065998329156223895,TIME_WINDOW_AFTERNOON_TP,34.0,2026-07-27T13:39:00+09:00,2026-07-27T14:13:00+09:00,False,False,False,True,True
20260728,2026-07-28T13:42:00+09:00,2026-07-28T13:36:00+09:00,DOWN_BLUE,3,5685,5684,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,1924.7408248444772,985.7925349452707,938.9482898992064,0.11608810765045097,-1.2366617306274899,-1197.8889616304077,-930.9924280147534,-0.5334395697310318,-2.8564449982530307,1.0512430815148344,13:42,False,TW2_REJECT_VWAP_VETO,1,4.081669,4.081669394435352,0.0,TIME_WINDOW_AFTERNOON_TP,29.0,2026-07-28T13:42:00+09:00,2026-07-28T14:11:00+09:00,False,False,False,True,True
20260729,2026-07-29T11:57:00+09:00,2026-07-29T11:51:00+09:00,UP_RED,1,5777,5776,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,2,False,False,False,2,False,2196.9110019711807,556.0283569814637,1640.882644989717,0.1735316747212623,-5.730870139507148,-4048.9691228952724,-2804.9397415553685,-2.1048126022729767,-9.815968906141029,0.6290392854549416,11:57,False,REJECT_LOW_QUALITY_SCORE,1,4.182541,4.182540638169777,0.0,TIME_WINDOW_AFTERNOON_TP,5.0,2026-07-29T11:57:00+09:00,2026-07-29T12:02:00+09:00,False,False,False,True,True
20260729,2026-07-29T13:42:00+09:00,2026-07-29T13:36:00+09:00,DOWN_BLUE,2,5812,5811,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,4032.226753006369,1589.4668331326175,2442.7599198737516,0.2535991668557465,-4.594505816721474,-4631.982412467478,-4255.887012587162,-2.542825573558404,-11.135632138132925,0.9649107237110686,13:42,False,TW2_REJECT_VWAP_VETO,1,4.125177,4.12517745302714,0.0,TIME_WINDOW_AFTERNOON_TP,17.0,2026-07-29T13:42:00+09:00,2026-07-29T13:59:00+09:00,False,False,False,True,True
20260730,2026-07-30T13:39:00+09:00,2026-07-30T13:33:00+09:00,DOWN_BLUE,2,5938,5937,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,1590.571481804811,298.9764392209254,1291.5950425838855,0.11015037962637195,-2.5961792383762687,-2354.11255622725,-2124.939939517295,-1.3979868023140662,-7.2513107656054645,1.0827764627953629,13:39,False,TW2_REJECT_VWAP_VETO,1,4.09414,4.094139534883721,0.0,TIME_WINDOW_AFTERNOON_TP,21.0,2026-07-30T13:39:00+09:00,2026-07-30T14:00:00+09:00,False,False,False,True,True
20260731,2026-07-31T12:06:00+09:00,2026-07-31T12:00:00+09:00,UP_RED,3,6034,6033,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,4,True,False,False,2,True,1335.6475104738483,537.9656630394147,797.6818474344336,0.08332174113997806,0.29459261464337627,292.69027148769237,257.7465303905774,0.15275059505362884,-2.1043666613527856,0.9099505785575511,12:06,False,REJECT_LOW_QUALITY_SCORE,1,4.024024,4.024023519529609,0.0,TIME_WINDOW_AFTERNOON_TP,25.0,2026-07-31T12:06:00+09:00,2026-07-31T12:31:00+09:00,False,False,False,True,True
20260731,2026-07-31T13:42:00+09:00,2026-07-31T13:36:00+09:00,DOWN_BLUE,4,6066,6065,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,840.2349602718532,206.4719778728504,633.7629823990028,0.04965927661181166,-1.6950908569665708,-1774.7039838051423,-1557.8221371946856,-0.8746637295123689,-2.8688316532254174,1.0449013304097898,13:42,False,TW2_REJECT_VWAP_VETO,1,3.384559,3.182538399353274,-0.04963621665319321,FORCED_LIQUIDATION,78.0,2026-07-31T13:42:00+09:00,2026-07-31T15:00:00+09:00,False,False,False,True,True
20260803,2026-08-03T10:48:00+09:00,2026-08-03T10:42:00+09:00,UP_RED,3,6135,6134,False,REJECT_MACD_GAP_NOT_EXPANDING,False,REJECT_MACD_GAP_NOT_EXPANDING,False,,,True,,,2,False,False,True,3,False,160.26534890946368,428.02445312710825,-267.75910421764456,0.010136960715336096,-1.066190594818916,-1212.8598143972922,-1353.536015646765,-0.8133201865051242,-1.1798456373303507,0.6936129096343655,10:48,False,REJECT_MACD_GAP_NOT_EXPANDING,1,3.97629,4.087100213219616,0.0,TIME_WINDOW_TP2_FULL,17.0,2026-08-03T10:48:00+09:00,2026-08-03T11:05:00+09:00,False,False,False,True,True
20260803,2026-08-03T11:36:00+09:00,2026-08-03T11:30:00+09:00,DOWN_BLUE,4,6151,6150,False,TW2_3SLOT_REJECT_TEG,True,,True,3.0,AFTERNOON,True,,,5,True,False,False,2,True,193.9435478555273,182.2260027523446,11.717545103182687,0.012136642544150644,0.43068430019154713,316.99287249916233,93.05160622857511,0.0553185393723883,0.10392828308609058,0.4927779618640239,11:36,False,REJECT_LOW_QUALITY_SCORE,1,-1.270999,1.3056928034371644,-1.2709989258861438,TIME_WINDOW_STOP_LOSS,105.0,2026-08-03T11:36:00+09:00,2026-08-03T13:21:00+09:00,False,False,False,True,False
20260803,2026-08-03T11:45:00+09:00,2026-08-03T11:39:00+09:00,UP_RED,5,6154,6153,False,REJECT_MACD_GAP_NOT_EXPANDING,False,REJECT_MACD_GAP_NOT_EXPANDING,False,,,True,,,3,True,False,True,3,False,7.215592212109186,201.2092487412392,-193.99365652913002,0.0004518216789047706,-0.3777961808954714,-328.1686112934258,-211.23431239835918,-0.12565597794517297,-0.16592308950340956,0.912127677418959,11:45,False,REJECT_MACD_GAP_NOT_EXPANDING,1,-1.390114,0.7421436004162331,-1.390114464099896,TIME_WINDOW_STOP_LOSS,36.0,2026-08-03T11:45:00+09:00,2026-08-03T12:21:00+09:00,False,False,False,True,False
20260803,2026-08-03T11:51:00+09:00,2026-08-03T11:45:00+09:00,DOWN_BLUE,6,6156,6155,False,REJECT_MACD_GAP_NOT_EXPANDING,False,REJECT_MACD_GAP_NOT_EXPANDING,False,,,True,,,5,True,False,False,2,True,223.60109885960344,303.47281112069606,-79.87171226109263,0.013992559377947649,0.3672497273385187,259.10528093623,50.466183165088296,0.030001798502399177,0.10124189183637097,0.5243544795043108,11:51,False,REJECT_MACD_GAP_NOT_EXPANDING,1,-0.090054,1.9630270270270274,-0.41416216216216223,TIME_WINDOW_BREAKEVEN_STOP,60.0,2026-08-03T11:51:00+09:00,2026-08-03T12:51:00+09:00,False,False,False,True,False
20260803,2026-08-03T12:09:00+09:00,2026-08-03T12:03:00+09:00,UP_RED,7,6162,6161,False,REJECT_NOT_CONFIRMED,False,REJECT_NOT_CONFIRMED,False,,,True,,,3,True,False,True,4,False,-8.047976957043488,159.54494530339048,-167.59292226043397,-0.000504259207834805,-0.29713644329909256,-285.33129791449755,-236.6651751419995,-0.1408721280606921,-0.2234170200731934,0.7097546684329861,12:09,False,REJECT_NOT_CONFIRMED,1,-1.441394,0.0,-1.44139365574623,TIME_WINDOW_STOP_LOSS,12.0,2026-08-03T12:09:00+09:00,2026-08-03T12:21:00+09:00,False,False,False,True,False
20260803,2026-08-03T12:12:00+09:00,2026-08-03T12:06:00+09:00,DOWN_BLUE,8,6163,6162,False,TW2_3SLOT_REJECT_TEG,True,,True,3.0,AFTERNOON,True,,,5,True,False,False,2,True,363.34767676060335,8.047976957043488,355.29969980355986,0.022823346530188655,0.30818913758222843,431.00458034919575,595.0780156047549,0.35510308720124945,0.47142269784716945,0.8731659994104871,12:12,False,TW2_3SLOT_REJECT_TEG,1,-1.270999,1.3056928034371644,-1.2709989258861438,TIME_WINDOW_STOP_LOSS,69.0,2026-08-03T12:12:00+09:00,2026-08-03T13:21:00+09:00,False,False,False,True,False
20260803,2026-08-03T12:48:00+09:00,2026-08-03T12:42:00+09:00,UP_RED,9,6175,6174,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,4,True,False,True,3,False,400.77716340296,207.54072952624438,193.23643387671564,0.02522197378243927,-0.40665425459464255,-304.06872611655854,-103.9944930896163,-0.06217417774397863,-0.6064125914476083,0.6716840252264534,12:48,False,REJECT_LOW_QUALITY_SCORE,1,-1.295543,1.2203460933403252,-1.5576297850026222,TIME_WINDOW_STOP_LOSS,15.0,2026-08-03T12:48:00+09:00,2026-08-03T13:03:00+09:00,False,False,False,True,False
20260804,2026-08-04T10:24:00+09:00,2026-08-04T10:18:00+09:00,UP_RED,3,6257,6256,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,3,True,False,False,2,False,1884.413003306814,938.5717394295789,945.8412638772352,0.1247955631329016,-1.704270751211092,-1403.8077319269069,-911.4527462027036,-0.5734305356903655,-2.6315766617024194,0.5340820523095785,10:24,False,REJECT_LOW_QUALITY_SCORE,1,1.485118,3.1075829383886253,-0.9781990521327013,TIME_WINDOW_AFTER_TP1_STOP,15.0,2026-08-04T10:24:00+09:00,2026-08-04T10:39:00+09:00,False,False,False,True,True
20260804,2026-08-04T11:21:00+09:00,2026-08-04T11:15:00+09:00,DOWN_BLUE,4,6276,6275,False,TW2_3SLOT_REJECT_TEG,True,,True,3.0,AFTERNOON,True,,,5,True,False,False,2,True,1249.8803942505892,549.6826306260973,700.1977636244919,0.0813724215006894,0.192705554554459,333.08896381338127,547.444452154683,0.33858869111127204,0.8161840587262101,0.7747017083486784,11:21,False,TW2_3SLOT_REJECT_TEG,1,-1.780796,0.5066666666666667,-1.7807960199004973,TIME_WINDOW_STOP_LOSS,12.0,2026-08-04T11:21:00+09:00,2026-08-04T11:33:00+09:00,False,False,False,True,False
20260804,2026-08-04T12:36:00+09:00,2026-08-04T12:30:00+09:00,UP_RED,5,6301,6300,False,TW2_3SLOT_REJECT_TEG,True,,True,3.0,AFTERNOON,True,,,4,True,False,False,2,False,1358.67522128858,474.7673193169794,883.9079019716005,0.08839786735774756,-0.3892403272780721,105.67202701489441,902.2724728558678,0.5576830508868181,-0.5986082176439528,0.7115092711092592,12:36,False,REJECT_LOW_QUALITY_SCORE,1,-1.465596,0.0,-1.4655963302752293,TIME_WINDOW_STOP_LOSS,6.0,2026-08-04T12:36:00+09:00,2026-08-04T12:42:00+09:00,False,False,False,True,False
20260804,2026-08-04T13:30:00+09:00,2026-08-04T13:24:00+09:00,UP_RED,7,6319,6318,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,4,True,False,True,3,False,651.1221924174124,288.32928529329456,362.79290712411785,0.04292170022527438,-0.5131257917325123,-320.740534780547,-7.792088583111763,-0.0048796863242800866,-1.741248365363423,0.822566015235993,13:30,False,TW2_REJECT_VWAP_VETO,1,-1.317544,0.20222222222222222,-1.317543859649123,TIME_WINDOW_STOP_LOSS,6.0,2026-08-04T13:30:00+09:00,2026-08-04T13:36:00+09:00,False,False,False,True,False
20260804,2026-08-04T13:57:00+09:00,2026-08-04T13:51:00+09:00,UP_RED,9,6328,6327,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,634.0454929776188,135.40321428813877,498.64227868948,0.04187883044766306,-0.5157666478865371,-246.2639816638548,186.8673156038858,0.11725492062324859,-1.849097608467987,1.3758249176192634,13:57,False,TW2_REJECT_VWAP_VETO,1,-2.099704,0.5601419278533413,-2.099704316972206,TIME_WINDOW_STOP_LOSS,15.0,2026-08-04T13:57:00+09:00,2026-08-04T14:12:00+09:00,False,False,False,True,False
