rank,symbol,name,current_price,change_rate,volume,trading_value,market,collected_at,source_url,is_etf,is_etn,is_preferred,is_spac,is_reit,sector,subtheme,excluded_reason,sector_tv_rank
65,011790,SKC,106100.0,2.02,164973,17288000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
69,457190,이수스페셜티케미컬,71900.0,12.87,145243,10123000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
74,138930,BNK금융지주,16670.0,4.97,117130,1897000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,price_below_20000,
75,092790,넥스틸,12730.0,2.41,115740,1458000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,,price_below_20000,
77,361610,SK아이이테크놀로지,16530.0,14.87,112066,1797000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,price_below_20000,
79,105560,KB금융,151900.0,1.74,109624,16457000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,change_rate_below_min,
80,007810,코리아써키트,83800.0,-8.11,109510,9493000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
81,062040,산일전기,216000.0,0.47,109061,23966000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
82,032350,롯데관광개발,14680.0,3.6,107898,1628000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
85,090460,비에이치,20300.0,1.6,100393,2048000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
86,077970,STX엔진,29550.0,9.85,95415,2754000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
87,489790,한화비전,53300.0,1.14,95216,5080000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,change_rate_below_min,
89,003160,디아이,24900.0,4.62,93946,2315000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
90,011070,LG이노텍,895000.0,-3.87,93580,84660000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,negative_change_rate,
91,035250,강원랜드,14530.0,2.83,90009,1294000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
94,032830,삼성생명,405500.0,-6.24,84489,34811000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,negative_change_rate,
95,100840,SNT에너지,28550.0,8.14,81781,2249000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
96,483650,달바글로벌,231500.0,-2.53,81615,19744000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
97,032640,LG유플러스,14480.0,1.83,81427,1162000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,price_below_20000,
98,336370,솔루스첨단소재,8950.0,9.15,80870,701000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,price_below_20000,
99,020150,롯데에너지머티리얼즈,44050.0,4.63,80027,3513000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
8,010140,삼성중공업,23800.0,3.48,1750140,40993000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,shipbuilding,,sector_rank_too_low(11>5),11.0
12,006800,미래에셋증권,42850.0,6.46,1177095,49085000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,sector_rank_too_low(9>5),9.0
16,009830,한화솔루션,33900.0,10.6,961281,31732000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,sector_rank_too_low(10>5),10.0
20,035720,카카오,35400.0,6.79,654588,22332000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,sector_rank_too_low(8>5),8.0
23,042660,한화오션,102300.0,4.39,552977,55453000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,shipbuilding,,sector_rank_too_low(11>5),11.0
25,035420,NAVER,201500.0,2.6,481380,96027000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,sector_rank_too_low(8>5),8.0
30,006400,삼성SDI,496000.0,9.01,380613,185668000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,sector_rank_too_low(6>5),6.0
33,006360,GS건설,25100.0,7.73,340331,8304000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,sector_rank_too_low(7>5),7.0
34,000720,현대건설,114400.0,10.75,326286,35433000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,sector_rank_too_low(7>5),7.0
37,454910,두산로보틱스,89900.0,5.76,291758,25679000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,robotics,,sector_rank_too_low(15>5),15.0
41,004020,현대제철,28650.0,8.32,276686,7514000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,,sector_rank_too_low(12>5),12.0
43,082740,한화엔진,50900.0,9.11,269695,13276000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,sector_rank_too_low(10>5),10.0
49,068270,셀트리온,178100.0,7.35,233975,40543000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,bio_healthcare,,sector_rank_too_low(14>5),14.0
52,161890,한국콜마,98700.0,8.82,214321,20649000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,cosmetics_consumer,,sector_rank_too_low(13>5),13.0
54,323410,카카오뱅크,20750.0,5.06,205546,4167000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,sector_rank_too_low(8>5),8.0
58,272210,한화시스템,75400.0,2.45,193830,14475000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,sector_rank_too_low(10>5),10.0
63,005490,POSCO홀딩스,325500.0,6.72,177410,56025000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,,sector_rank_too_low(12>5),12.0
66,375500,DL이앤씨,65100.0,8.86,157833,9953000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,sector_rank_too_low(7>5),7.0
67,016360,삼성증권,107600.0,3.66,151077,15846000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,sector_rank_too_low(9>5),9.0
68,055550,신한지주,95800.0,4.59,147963,13911000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,sector_rank_too_low(9>5),9.0
70,000500,가온전선,340000.0,3.34,140549,46933000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,electric_cable,sector_rank_too_low(8>5),8.0
71,096770,SK이노베이션,96100.0,7.37,126909,11952000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,sector_rank_too_low(6>5),6.0
72,003670,포스코퓨처엠,181600.0,13.08,122131,21247000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,cathodic,sector_rank_too_low(6>5),6.0
73,047810,한국항공우주,148200.0,4.66,121693,17657000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,sector_rank_too_low(10>5),10.0
76,267270,HD건설기계,118000.0,7.08,114107,13039000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,sector_rank_too_low(7>5),7.0
78,047050,포스코인터내셔널,50200.0,9.97,110209,5307000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,sector_rank_too_low(7>5),7.0
84,000100,유한양행,72900.0,9.79,102324,7175000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,bio_healthcare,,sector_rank_too_low(14>5),14.0
88,005070,코스모신소재,38400.0,10.82,94434,3461000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,,sector_rank_too_low(12>5),12.0
92,017960,한국카본,27300.0,6.85,87685,2326000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,shipbuilding,,sector_rank_too_low(11>5),11.0
93,377300,카카오페이,40750.0,7.1,87408,3454000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,sector_rank_too_low(8>5),8.0
100,005940,NH투자증권,28950.0,4.51,79421,2246000000.0,,20260629 14:02,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,sector_rank_too_low(9>5),9.0
