rank,symbol,name,current_price,change_rate,volume,trading_value,market,collected_at,source_url,is_etf,is_etn,is_preferred,is_spac,is_reit,sector,subtheme,excluded_reason,sector_tv_rank
49,022100,포스코DX,25250.0,-7.85,241122,6193000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
50,272210,한화시스템,90200.0,-0.99,236449,21479000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
51,032830,삼성생명,456500.0,-8.15,225256,107123000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,negative_change_rate,
52,217590,티엠씨,16230.0,-3.57,224151,3730000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
53,336260,두산퓨얼셀,63100.0,-2.92,206144,12873000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,negative_change_rate,
54,011070,LG이노텍,1137500.0,-0.66,204191,236708000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,negative_change_rate,
55,000270,기아,152000.0,-1.87,187702,28853000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,negative_change_rate,
56,489790,한화비전,65500.0,-2.82,181651,12082000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
57,005490,POSCO홀딩스,347500.0,-2.52,180062,63386000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,,negative_change_rate,
58,002020,코오롱,47700.0,-8.27,177450,9807000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,negative_change_rate,
60,195870,해성디에스,82700.0,12.82,168688,13581000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
61,103590,일진전기,80400.0,-4.74,167569,13576000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,negative_change_rate,
62,007810,코리아써키트,115000.0,-3.44,159406,18693000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
63,336370,솔루스첨단소재,10760.0,-1.74,156702,1694000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,price_below_20000,
64,047050,포스코인터내셔널,53100.0,-3.45,155877,8345000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,negative_change_rate,
65,017960,한국카본,29900.0,-1.48,152358,4605000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,shipbuilding,,negative_change_rate,
66,016360,삼성증권,114200.0,-3.95,150955,17375000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,negative_change_rate,
67,005940,NH투자증권,30600.0,-4.37,138905,4283000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,negative_change_rate,
68,003160,디아이,27950.0,1.45,133844,3737000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
69,373220,LG에너지솔루션,387000.0,-4.33,132506,52798000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,negative_change_rate,
70,075580,세진중공업,14250.0,-2.6,131999,1981000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,price_below_20000,
71,281820,케이씨텍,92600.0,8.56,131117,11908000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
72,090460,비에이치,25350.0,1.2,128773,3292000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
73,068270,셀트리온,167200.0,-1.82,128579,21551000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,bio_healthcare,,negative_change_rate,
74,032640,LG유플러스,14530.0,-1.22,128064,1889000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,price_below_20000,
75,139130,iM금융지주,16500.0,-2.71,127798,2149000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,price_below_20000,
76,066970,엘앤에프,124200.0,-3.42,126362,16027000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,cathodic,negative_change_rate,
77,034230,파라다이스,14020.0,-2.71,118925,1700000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
78,326030,SK바이오팜,84800.0,-2.53,117577,10103000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,bio_healthcare,,negative_change_rate,
79,034730,SK,725000.0,0.14,117175,86207000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,change_rate_below_min,
80,010060,OCI홀딩스,247500.0,-3.51,114853,29401000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,negative_change_rate,
81,096770,SK이노베이션,100600.0,-1.76,112085,11350000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,negative_change_rate,
82,267270,HD건설기계,132300.0,-3.22,109408,14600000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,negative_change_rate,
83,032350,롯데관광개발,16190.0,-4.6,109027,1773000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
84,329180,HD현대중공업,641000.0,-3.9,105202,68015000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,shipbuilding,,negative_change_rate,
85,251270,넷마블,38350.0,-6.12,104747,4120000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,entertainment_game,,negative_change_rate,
86,064350,현대로템,205500.0,-0.72,103329,21568000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
87,377300,카카오페이,42500.0,-3.41,96207,4149000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,negative_change_rate,
88,120110,코오롱인더,64700.0,1.73,95689,6092000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,change_rate_below_min,
89,009420,한올바이오파마,49300.0,-2.95,94157,4652000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,negative_change_rate,
90,055550,신한지주,98400.0,-2.48,93757,9260000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,negative_change_rate,
91,086280,현대글로비스,205500.0,-7.64,93450,19785000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,semiconductor,,negative_change_rate,
92,079550,LIG디펜스앤에어로스페이스,850000.0,-0.23,93112,81014000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
93,062040,산일전기,228000.0,-3.18,93006,21497000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
94,073240,금호타이어,4550.0,-3.29,87313,400000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,price_below_20000,
95,460860,동국제강,9280.0,0.0,87202,799000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,copper_wire,price_below_20000,
96,052690,한전기술,116000.0,-6.22,83679,9920000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
97,462870,시프트업,32350.0,-2.85,83004,2767000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
98,352820,하이브,213000.0,-4.7,81819,17689000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,entertainment_game,,negative_change_rate,
99,105560,KB금융,157400.0,-0.57,81434,12762000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,negative_change_rate,
100,003670,포스코퓨처엠,192400.0,-3.56,80858,15802000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,cathodic,negative_change_rate,
59,047810,한국항공우주,149900.0,2.32,171999,25588000000.0,,20260622 14:38,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,sector_rank_too_low(10>5),10.0
