rank,symbol,name,current_price,change_rate,volume,trading_value,market,collected_at,source_url,is_etf,is_etn,is_preferred,is_spac,is_reit,sector,subtheme,excluded_reason,sector_tv_rank
30,009420,한올바이오파마,68300.0,-1.01,173299,11786000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,negative_change_rate,
31,006400,삼성SDI,494500.0,-3.42,165787,85022000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,negative_change_rate,
32,017670,SK텔레콤,89700.0,-0.55,164718,14843000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
33,183190,아세아시멘트,9400.0,-9.35,154090,1488000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
34,003200,일신방직,10160.0,-5.22,151250,1536000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
35,006360,GS건설,25500.0,0.99,150591,3863000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,change_rate_below_min,
36,035720,카카오,35200.0,-1.81,150215,5374000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,negative_change_rate,
37,004980,성신양회,8290.0,-6.12,142259,1211000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
38,042700,한미반도체,257000.0,-0.39,125175,32980000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,semiconductor,,negative_change_rate,
39,000720,현대건설,114100.0,-1.72,119086,14051000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,negative_change_rate,
40,009150,삼성전기,2106000.0,3.34,115819,241813000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
41,066970,엘앤에프,111400.0,-4.7,109743,12907000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,cathodic,negative_change_rate,
42,012330,현대모비스,505000.0,0.6,103438,53432000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,change_rate_below_min,
43,018260,삼성에스디에스,195800.0,-1.46,101835,20383000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
44,028260,삼성물산,466000.0,-1.06,100080,47499000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,negative_change_rate,
45,005440,현대지에프홀딩스,15500.0,1.64,99928,1535000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,price_below_20000,
46,082740,한화엔진,51300.0,-0.39,98153,5210000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
47,373220,LG에너지솔루션,372000.0,-7.12,94242,36432000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,negative_change_rate,
48,300720,한일시멘트,13750.0,-4.38,80255,1111000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
49,068270,셀트리온,179800.0,0.33,77294,13709000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,bio_healthcare,,change_rate_below_min,
50,272210,한화시스템,74800.0,-3.48,74060,5767000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
51,112610,씨에스윈드,42700.0,-0.93,73104,3172000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
52,022100,포스코DX,21900.0,-2.88,72591,1660000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
53,007660,이수페타시스,110500.0,0.73,72027,8044000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
54,402340,SK스퀘어,1615000.0,-1.52,71656,117576000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
55,011200,HMM,19030.0,-0.99,69919,1338000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
56,005490,POSCO홀딩스,320000.0,-3.9,69428,22824000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,,negative_change_rate,
57,011790,SKC,106900.0,-3.17,62472,6875000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
58,005690,파미셀,13060.0,-1.06,61772,815000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
59,034730,SK,789000.0,0.51,60408,47840000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,change_rate_below_min,
60,307950,현대오토에버,531000.0,0.0,59346,32789000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
61,004020,현대제철,28250.0,-2.92,58960,1706000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,,trading_value_below_20b,
62,457190,이수스페셜티케미컬,71100.0,-2.87,58400,4317000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
63,316140,우리금융지주,29400.0,1.03,55363,1615000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,trading_value_below_20b,
64,092790,넥스틸,12660.0,-1.48,54498,698000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,,price_below_20000,
65,009900,명신산업,7720.0,0.92,53902,422000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
66,375500,DL이앤씨,65200.0,-0.46,53299,3527000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,negative_change_rate,
67,090460,비에이치,20700.0,-1.43,52779,1101000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
68,000270,기아,139400.0,-0.85,50968,7255000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,negative_change_rate,
69,024110,기업은행,20300.0,0.74,49287,994000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,trading_value_below_20b,
70,336260,두산퓨얼셀,54300.0,-0.18,49025,2717000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,negative_change_rate,
72,229640,LS에코에너지,51400.0,-2.28,47361,2581000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,negative_change_rate,
73,003670,포스코퓨처엠,178700.0,-4.74,46931,8710000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,cathodic,negative_change_rate,
74,006260,LS,353500.0,-1.39,44917,16792000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,negative_change_rate,
75,011070,LG이노텍,907000.0,-0.87,42755,39776000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,negative_change_rate,
76,007810,코리아써키트,88800.0,1.37,41095,3686000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
77,323410,카카오뱅크,21000.0,-0.71,40110,842000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,trading_value_below_20b,
78,077970,STX엔진,29200.0,-2.83,40102,1211000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
79,003550,LG,100000.0,-0.79,39240,4040000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,negative_change_rate,
80,329180,HD현대중공업,585000.0,-1.18,37200,22256000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,shipbuilding,,negative_change_rate,
81,034230,파라다이스,14700.0,2.3,36999,532000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
82,267270,HD건설기계,119600.0,0.34,36697,4476000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,change_rate_below_min,
83,489790,한화비전,54500.0,-0.37,34691,1928000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,trading_value_below_20b,
84,003160,디아이,26250.0,3.55,33410,864000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
85,100840,SNT에너지,28900.0,-0.69,33371,983000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
86,071970,HD현대마린엔진,59100.0,0.34,33340,2025000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
87,267260,HD현대일렉트릭,932000.0,-0.53,33190,32269000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,negative_change_rate,
88,005070,코스모신소재,38250.0,-2.67,31051,1220000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,,trading_value_below_20b,
89,010060,OCI홀딩스,210500.0,-2.32,30715,6733000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,negative_change_rate,
90,032640,LG유플러스,14370.0,-1.37,30029,436000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,price_below_20000,
91,161890,한국콜마,100400.0,1.01,29817,2952000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,cosmetics_consumer,,change_rate_below_min,
92,016360,삼성증권,109100.0,-0.55,29732,3276000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,negative_change_rate,
93,017960,한국카본,27050.0,-2.35,29440,817000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,shipbuilding,,trading_value_below_20b,
94,096770,SK이노베이션,95300.0,-3.15,28583,2794000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,negative_change_rate,
95,047810,한국항공우주,151900.0,1.0,28536,4334000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,change_rate_below_min,
96,020150,롯데에너지머티리얼즈,43850.0,-2.66,28104,1267000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
97,005940,NH투자증권,29450.0,1.03,28006,826000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,trading_value_below_20b,
98,064350,현대로템,181000.0,-2.11,27398,5089000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
99,005850,에스엘,58300.0,-0.51,27287,1648000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,trading_value_below_20b,
100,128940,한미약품,420000.0,-1.87,25561,10728000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,bio_healthcare,,negative_change_rate,
12,000500,가온전선,219000.0,14.9,599769,140266000000.0,,20260630 09:10,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,electric_cable,sector_rank_too_low(6>5),6.0
